0,1,2,3,4,5,6,7,8,9,10
Table 3 Age groups according to PIV types in 39 patients,,,,,,,,,,
Age group,PIV-1 No.,(%),PIV-2 No.,(%),PIV-3 No.,(%),PIV-4 No.,(%),Total No.,(%)
≤1 M*,0,,0,,7 (7.7),,1 (2.6),,8 (20.5),
2–5 M,2 (5.1),,0,,8 (26.5),,0,,10 (25.6),
6–11 M,0,,0,,2 (5.1),,0,,2 (5.1),
1–4 Y**,1 (2.6),,0,,2 (5.1),,1 (2.6),,4 (10.3),
5–14 Y,1 (2.6),,0,,2 (5.1),,0,,3 (7.7),
15–29 Y,0,,0,,1 (2.6),,0,,1 (2.6),
30–44 Y,3 (7.7),,0,,1 (2.6),,0,,4 (10.3),
45–59 Y,1 (2.6),,0,,1 (2.6),,0,,2 (5.1),
≥60 Y,1 (2.6),,0,,4 (10.3),,0,,5 (12.8),
All ages,9 (23.1),,0,,28 (71.8),,2 (5.1),,39,
*M=Month(s),,,,,,,,,,
