0,1,2,3,4,5,6,7
Table 2. Results of,real-time PCR on organs from Coleura afra individuals.,,,,,,
Samples ID,Heart,Liver,Spleen,Kidney,Lung,Intestine,Brain
GB09 408,ND,41,ND,ND,ND,ND,Undet.
GB09 415,Undet.,40,ND,Undet.,Undet.,ND,ND
GB09 450,Undet.,40,ND,Undet.,ND,ND,ND
GB09 478,28,36,ND,Undet.,Undet.,Undet.,ND
GB09 482,ND,40,ND,Undet.,Undet.,Undet.,ND
GB09 516,Undet.,39,ND,Undet.,Undet.,ND,ND
GB10 239,42,Undet.,Undet.,Undet.,Undet.,Undet.,Undet.
GB10 244,36,Undet.,Undet.,Undet.,Undet.,Undet.,Undet.
GB10 262,41,Undet.,ND,Undet.,Undet.,Undet.,Undet.
GB10 265,44,Undet.,ND,ND,ND,ND,ND
GB10 271,38,Undet.,Undet.,Undet.,Undet.,Undet.,Undet.
GB10 289,40,Undet.,Undet.,Undet.,Undet.,Undet.,Undet.
GB10 301,36,Undet.,ND,Undet.,Undet.,Undet.,Undet.
GB10 259,42,Undet.,Undet.,Undet.,Undet.,Undet.,Undet.
