0,1,2,3,4,5,6
Characteristics according to transportation methods.,,,,,,
Variable,"Total
(N = 33)","Flight-stretcher
(N = 20)",Flight-prestige (N = 6),Ship (N = 2),Air ambulance (N = 5),P
"Age, y",46.9 ± 14.2,47.5 ± 13.8,40.5 ± 21.7,54.0 ± 4.2,49.4 ± 3.8,.811
Male,17 (51.5%),8 (40.0%),5 (83.3%),1 (50.0%),3 (60.0%),.298
Trauma,28 (84.8%),18 (90.0%),6 (100.0%),2 (100.0%),2 (40.0%),.043
Diagnosis,,,,,,.15
Fracture in chest,10 (30.3%),6 (30.0%),4 (66.7%),0 (0.0%),0 (0.0%),
"Cerebral
injury",19 (57.6%),12 (60.0%),2 (33.3%),2 (100.0%),3 (60.0%),
Others,4 (12.1%),2 (10.0%),0 (0.0%),0 (0.0%),2 (40.0%),
AVPU,,,,,,.003
A,18 (54.5%),11 (55.0%),6 (100.0%),0 (0.0%),1 (20.0%),
V,8 (24.2%),7 (35.0%),0 (0.0%),0 (0.0%),1 (20.0%),
P,3 (9.1%),0 (0.0%),0 (0.0%),2 (100.0%),1 (20.0%),
U,4 (12.1%),2 (10.0%),0 (0.0%),0 (0.0%),2 (40.0%),
Treatment,,,,,,.046
Full operation,7 (21.2%),5 (25.0%),0 (0.0%),1 (50.0%),1 (20.0%),
Just procedure,10 (30.3%),5 (25.0%),5 (83.3%),0 (0.0%),0 (0.0%),
Conservative management,5 (15.2%),4 (20.0%),1 (16.7%),0 (0.0%),0 (0.0%),
Intensive internal management,9 (27.3%),4 (20.0%),0 (0.0%),1 (50.0%),4 (80.0%),
None,2 (6.1%),2 (10.0%),0 (0.0%),0 (0.0%),0 (0.0%),
"Refusal
from local hospital",13 (39.4%),9 (45.0%),2 (33.3%),1 (50.0%),1 (20.0%),.88
"Refusal
from local airline",11 (33.3%),6 (30.0%),2 (33.3%),0 (0.0%),3 (60.0%),.493
Ventilator,9 (27.3%),3 (15.0%),0 (0.0%),2 (100.0%),4 (80.0%),.001
Transportation time,,,,,,.737
(cid:1)4 days,10 (30.3%),7 (35.0%),2 (33.3%),1 (50.0%),0 (0.0%),
5–7 days,11 (33.3%),6 (30.0%),2 (33.3%),0 (0.0%),3 (60.0%),
>8 days,12 (36.4%),7 (35.0%),2 (33.3%),1 (50.0%),2 (40.0%),
Time to domestic admission,,,,,,.429
(cid:1)1 wk,9 (27.3%),6 (30.0%),3 (50.0%),0 (0.0%),0 (0.0%),
1–2 wk,18 (54.5%),9 (45.0%),3 (50.0%),2 (100.0%),4 (80.0%),
>2 wk,6 (18.2%),5 (25.0%),0 (0.0%),0 (0.0%),1 (20.0%),
Data were reported as mean ± standard deviation for age and n (%),,,the others. P values were calculated by Kruskal-Wallis test,,,
