0,1,2,3,4,5,6,7
,Table 2: Detection of viruses in the total samples with RT-PCR.,,,,,Table 4: Kobuvirus strains analyzed in this study.,
,,,Positive samples,,Strain,District,Number
Region,Total samples,,,,,,
,,PKV,PEDV,SaV,W,Wuwei,2
Wuwei,39,30,30,3,L,Lanzhou,3
Lanzhou,25,17,20,2,D,Dingxi,2
Dingxi,31,7,8,2,B,Baiyin,2
Baiyin,28,20,20,1,P,Pingliang,2
Pingliang,32,23,26,7,J,Jiayuguan,2
Jiuquan,22,16,18,2,Q,Juquan,2
Jiayuguan,26,13,16,1,S-1-HUN,Hungary,1
Total,203,126,138,18,SH-W-CHN,China,1
Positive rate (%),,62.1,68.0,8.9,CH-HZ-2011,China,1
,,,,,CH-HNXX-4,China,1
,,,,,swKoV CH441,China,1
,Table 3: Detection of viruses in the piglets samples with RT-PCR.,,,,,,
,,,,,WB-1-HUN-2011-HUN,Hungary,1
,,,Positive samples,,,,
,,,,,swine-K-30-HUN-2008-HUN,Hungary,1
Region,Total samples,,,,,,
,,PKV,PEDV,SaV,,,
Wuwei,10,10,10,0,,,
Lanzhou,12,11,12,2,,,
,,,,,120,,
Dingxi,9,7,8,2,,,
Baiyin,7,6,6,0,,,
,,,,,100,,
Pingliang,13,13,13,3,,,
Jiayuguan,13,10,12,1,,,
,,,,,80,,
Jiuquan,10,8,9,2,,,
Total,74,65,70,10,,,
,,,,,"Positive rate (%)
60",,
Positive rate (%),,87.8,94.6,13.5,,,
,,,,,40,,
