0,1,2,3,4,5,6
different methods. The best fit measures are indicated by bold letters.,,,,,,
,,1-factor solution,,,2-factor solution,
,binary,chronic,Likert,binary,chronic,Likert
χ2,2415.659,5780.508,3415.499,514.597,303.553,478.497
χ2/df,44.734,107.046,63.250,11.967,7.059,11.128
NFI,0.803,0.567,0.744,0.958,0.977,0.964
TLI,0.720,0.377,0.634,0.940,0.970,0.949
CFI,0.806,0.569,0.747,0.961,0.980,0.967
RMSEA,0.144,0.224,0.172,0.072,0.054,0.069
AIC,2487.659,5852.508,3487.499,582.597,371.553,546.497
F0,1.121,2.719,1.596,0.224,0.124,0.207
ECVI,1.181,2.779,1.656,0.277,0.176,0.259
