0,1,2,3,4,5
"Table 1: Distribution of total foals per farm; sampled foals with (56) and without diarrhea (60) per farms, range of age, and number of dead",,,,,
foals.,,,,,
,Total foals/farm,Diarrheic foals,Nondiarrheic Foals,"Age, days",Dead foals
Farm,,,,,
,N,N,N,(range),N (%)
1,10,7,3,(12–90),ND
2,14,7,6,(24–90),ND
3,10,1,3,(60–90),ND
4,14,2,0,5 and 60,ND
,,†,,,
5,U,1,0,9,1
6,U,1,2,(68–90),ND
7,40,1,1,1 and 25,ND
,,†,,,
8,60,7,1,(30–90),1 (7)
,,†,†,,
9,30,2,1,(60–90),2 (7)
,,††,†,,
10,12,2,1,(40–90),3 (25)
11,22,7,9,(19–90),ND
12,62,9,19,(1–90),ND
13,10,3,0,(60–90),ND
,,†,,,
14,11,3,4,(1–60),1 (9)
15,20,0,10,(21–90),ND
,,56,60,,8
Total,,,,,
