0,1,2,3,4,5,6,7
FIGURE 1. Number of confirmed cases of Middle East respiratory syndrome coronavirus infection (145 fatal and 391 nonfatal) reported by the,,,,,,,
"World Health Organization (WHO) as of May 12, 2014, by month of illness onset — worldwide, 2012–2014",,,,,,,
320,,,,,,,
300,,,,,,,†††
280,,,,,,,
,Fatal cases (n = 145),,,,,,
260,Nonfatal cases (n = 391),,,,,,
240,,,,,,,
220,,,,,,,
200,,,,,,,
180,,,,,,,
"No. of cases 
160",,,,,,,
140,,,,,,,
120,,,,,,,
100,,,,,,,
80,,,,,,,
60,,,,,,,
,,,,¶,,***,
40,,,,,,,
,,,†,,,,
,,*,§,,§§,,
20,,,,,††,¶¶,
,,,,**,,,
0,,,,,,,
