0,1,2,3,4,5
Journal of Toxicology,,,,,5
,,Table 2: Continued.,,,
Scorpion,Fraction,Pathogens,Dose,,Reference
,,Gram +,<10 𝜇M,,
Hadrurus aztecus,Hadrurin,,,[52],
,,Gram −,>40 𝜇M,,
,,B. subtilis,0.2–0.5 𝜇M (#),,
,HgeScplp1,,,,
,,S. aureus,0.2–0.5 𝜇M (#),,
,,B. subtilis,0.2–0.5 𝜇M (#),,
Hadrurus gertschi,Hge𝛽KTx,,,[54],
,,S. aureus,>0.5 𝜇M (#),,
,,B. subtilis,>0.5 𝜇M (#),,
,Hge36,,,,
,,S. aureus,>0.5 𝜇M (#),,
Centruroides noxius,Noxiustoxin,"P
. berghei",0.7 𝜇M (+),[55],
,,S. aureus,12.5 𝜇g/mL,,
,StCT1,,,,
,,,,[56],
Scorpiops tibetanus,,M. luteus,100 𝜇g/mL,,
,StCT2,S. aureus,6.25 𝜇g/mL,[56],
,VmCT1,—,5–25 𝜇M,,
Vaejovis mexicanus smithi,,,,[57],
,VmCT2,—,10–20 𝜇M,,
,,K. pneumonia,—,,
Heterometrus laoticus,HS-1,B. subtilis,—,[58],
,,"P
. aeruginosa",—,,
Heterometrus spinifer,"HsAP2, 3, 4",—,—,[59],
Heterometrus xanthopus,Whole venom,—,—,[60],
"The dose represents the MIC, the EC50% (+), or the EC100% (#) of the polypeptide, or LD100% (lethal dose ∗) of the polypeptide.",,,,,
