0,1,2,3,4,5,6,7,8,9,10
Species,Age,,Number of samples,,,Pasteurella multocida,,,Erysipelothrix rhusiopathiae,
,,,collected,,,,,,,
,,CS,OS,RBC,CS,OS,RBC,CS,OS,RBC
Amsterdam albatross,Chicks,21,21,21,0,4.8 (0–13.9),0,0,4.8 (0–13.9),0
Indian yellow-nosed albatross,Chicks,12,12,12,33.3 (6.7–60.0),0,0,0,0,0
,Adults,50,50,50,0,0,0,0,0,0
Sooty albatross,Adults,30,30,30,16.7 (3.3–30.0),0,0,0,3.3 (0–9.8),0
Brown skua,Chicks,10,10,10,0,0,0,0,0,0
,Adults,16,16,16,6.3 (0–18.1),25.0 (3.8–46.2),0,0,0,0
Northern rockhopper penguin,Adults,30,0,31,0,-,0,10 (0–20.7),-,0
Total,,169,139,170,5.9 (2.4–9.5),3.6 (0.5–6.7),0,1.8 (0–3.8),1.4 (0–3.4),0
