0,1,2,3,4,5,6,7,8,9,10,11,12
Country “i”,,1,2,3,4,5,6,7,8,9,10,11
,,BT,BCP,EHD,FMD,Gl,HW,HPAI,MERS,ND,PPR,RVF
1,MA,8.6E-2,0,1.5E-2,4.8E-3,0,0,0,0,0,1.2 E-4,0
2,DZ,3.2E-2,0,3.1E-3,4.8E-3,0,0,1.5E-1,0,1.4E-1,6.1E-4,0
3,TN,1.2E-1,0,5.8E-2,7.5E-3,0,0,1.5E-1,0,1.5E-1,1.3E-4,0
4,LY,2.5E-2,0,0,1.5E-3,0,0,2.6E-1,0,2.4E-1,1.1E-4,0
5,EG,0,0,0,1.1E-2,0,0,1.5E-1,0,0,5.6E-4,0
6,SD,0,0,0,3.7E-05,0,7.7E-5,1.6E-2,0,7.8E-2,4.9E-6,4.9E-5
7,TD,0,0,0,0,0,0,0,0,1.1E-1,0,0
8,NG,0,0,0,1.1E-2,0,0,2.4E-1,0,1.1E-1,5.0E-6,1.1E-2
9,ML,0,0,0,2.4E-05,0,0,0,0,0,3.4E-6,5.2E-5
10,MR,0,0,0,9.4E-2,0,0,0,0,0,2.5E-5,1.4E-3
11,SA,2.7E-3,0,0,9.7E-3,0,0,2.8E-2,3.9E-3,1.1E-1,1.7E-4,7.4E-3
12,KW,0,0,0,1.8E-3,0,0,1.4E-1,4.4E-4,1.0E-1,4.4E-5,0
13,BH,0,0,0,6.5 E-4,1.1E-3,0,0,0,1.6E-4,0,0
14,QA,1.4E-3,0,0,1.3E-3,2.3E-5,0,0,1.4E-4,9.4E-2,0,0
15,AE,0,0,0,1.4E-3,0,0,0,0,0,1.7E-4,0
16,OM,1.1E-4,0,0,1.2 E-4,0,0,0,2.2E-5,7.8E-2,1.6E-5,0
