0,1,2,3,4,5
Years,2012,2013,2014,2015,Total
Total Number,(N = 1213),(N = 1519),(N = 1930),(N = 1719),(N = 6381)
Gender no. (%),,,,,
Female,587(48.39),767(50.49),987(51.14),844(49.10),3185(49.9)
Male,610(50.29),744(48.98),936(48.50),873(50.79),3163(49.6)
Missing,16(1.32),8(0.53),7(0.36),2(0.12),33(0.52)
Age no. (%),,,,,
0–5 yrs,749(61.75),758(49.90),941(48.78),849(49.39),3297(51.7)
5–10 yrs,117(9.65),163(10.73),208(10.78),243(14.14),731(11.5)
10–15 yrs,56(4.62),72(4.74),99(5.13),109(6.34),336(5.3)
15–25 yrs,78(6.43),125(8.23),227(11.76),155(9.02),585(9.2)
25–50 yrs,62(5.11),124(8.16),282(14.61),228(13.26),696(10.9)
50+ yrs,21(1.73),23(1.51),91(4.72),75(4.36),210(3.3)
Missing,130(10.72),254(16.72),82(4.25),60(4.49),526(8.2)
Clinical signs no. (%),,,,,
Myalgia,125(10.31),327(21.53),306(15.85),302(17.57),1060(16.6)
Fever,1129(93.08),1350(88.87),1864(96.58),1652(96.10),5995(93.9)
Cough,824(67.93),1099(72.35),1554(80.52),1373(79.87),4850(76.0)
Vomiting,124(10.22),33(2.17),94(4.87),148(8.61),399(6.2)
Diarrhea,94(7.75),30(1.97),43(2.23),39(2.27),206(3.2)
Headache,105(8.66),182(11.98),263(13.63),305(17.74),855(13.4)
Dyspnea,20(1.65),24(1.58),87(4.51),24(1.40),155(2.4)
Rhinitis,734(60.51),959(63.13),741(38.39),522(30.37),2956(46.3)
Pharyngitis,109(8.99),151(9.94),409(21.19),318(18.50),987(15.5)
