0,1,2,3,4,5,6,7,8,9,10,11
,Table 2 - Daily average temperature and daily temperature difference by interview date at measurement sites.,,,,,,,,,,
,,Male (n = 923),,,,,,"Female (n = 1,563)",,,
DAT*(oC),n,%,DTD†(oC),n,%,DAT*(oC),n,%,DTD†(oC),n,%
-3.4,27,2.9,2.2,21,2.3,-3.4,22,1.4,2.2,31,2.0
-0.7,27,2.9,4.4,17,1.8,-0.7,55,3.5,4.4,15,1.0
2.2,22,2.4,6.0,29,3.1,2.2,46,2.9,6.0,36,2.3
2.6,27,2.9,6.2,23,2.5,2.6,25,1.6,6.2,43,2.8
3.7,17,1.8,6.5,59,6.4,3.7,15,1.0,6.5,70,4.5
4.8,22,2.4,7.0,64,6.9,4.8,61,3.9,7.0,91,5.8
5.4,36,3.9,7.3,24,2.6,5.4,33,2.1,7.3,12,0.8
6.0,25,2.7,7.5,25,2.7,6.0,63,4.0,7.5,37,2.4
7.9,39,4.2,7.6,25,2.7,7.9,71,4.5,7.6,63,4.0
9.5,4,0.4,7.8,34,3.7,9.5,30,1.9,7.8,42,2.7
9.6,21,2.3,8.0,28,3.0,9.6,31,2.0,8.0,35,2.2
10.2,4,0.4,8.1,3,0.3,10.2,71,4.5,8.1,48,3.1
10.8,34,3.7,8.2,4,0.4,10.8,42,2.7,8.2,30,1.9
11.4,14,1.5,8.5,18,2.0,11.4,40,2.6,8.5,108,6.9
11.6,13,1.4,8.5,22,2.4,11.6,29,1.9,8.5,61,3.9
13.0,63,6.8,8.9,42,4.6,13.0,94,6.0,8.9,77,4.9
13.3,61,6.6,9.0,42,4.6,13.3,89,5.7,9.0,43,2.8
15.1,53,5.7,9.3,6,0.7,15.1,28,1.8,9.3,38,2.4
15.4,3,0.3,9.5,22,2.4,15.4,34,2.2,9.5,46,2.9
18.0,3,0.3,9.9,67,7.3,18.0,48,3.1,9.9,68,4.4
19.1,42,4.6,10.0,98,10.6,19.1,77,4.9,10.0,8,0.5
19.4,6,0.7,10.4,75,8.1,19.4,38,2.4,10.4,104,6.7
20.2,22,2.4,10.6,4,0.4,20.2,35,2.2,10.6,71,4.5
20.5,19,2.1,10.7,27,2.9,20.5,13,0.8,10.7,103,6.6
22.2,24,2.6,11.0,13,1.4,22.2,12,0.8,10.7,25,1.6
24.2,23,2.5,11.5,30,3.3,24.2,43,2.8,11.0,29,1.9
25.4,123,13.3,11.6,19,2.1,25.4,45,2.9,11.5,89,5.7
25.7,29,3.1,14.4,21,2.3,25.7,36,2.3,11.6,13,0.8
25.8,28,3.0,16.9,61,6.6,25.8,35,2.2,14.4,38,2.4
26.1,42,4.6,,,,26.1,43,2.8,16.9,89,5.7
26.3,32,3.5,,,,26.3,48,3.1,,,
28.3,18,2.0,,,,27.4,103,6.6,,,
,,,,,,28.3,108,6.9,,,
