0,1,2,3,4,5,6,7,8,9,10
Table 4. Porcine Delta Coronavirus (PDCoV) titer during 56 day incubation in feed ingredients.,,,,,,,,,,
Time (days),,,,,,PDCoV Virus Titer Log TCID50/mL,,,,
,Feed,SDPP1 Meat Meal,,Meat Bone,,Blood Meal Soybean Meal Corn,,Low oil,Medium oil,High oil
,,,,Meal,,,,DDGS2,DDGS2,DDGS2
0,5.51,5.62,5.51,5.72,5.51,6.61,3.72,6.28,5.51,5.95
1,5.28,5.06,5.17,6.17,5.28,4.51,4.73,6.06,5.28,5.61
3,4.40,3.73,4.61,4.29,4.40,5.17,3.51,4.51,4.40,4.73
7,3.17,3.95,3.61,4.95,3.17,5.50,3.61,5.39,3.17,5.28
14,2.73,2.51,2.40,4.06,2.73,5.40,4.40,3.84,2.73,3.73
21,2.51,2.51,3.17,3.51,2.51,5.40,3.51,3.95,2.51,3.84
28,2.51,2.51,3.51,3.51,2.51,5.29,2.84,2.51,2.51,2.51
35,2.62,2.51,2.84,2.61,2.62,5.51,2.40,2.40,2.62,3.29
42,1.28,0.95,2.17,2.51,1.28,5.06,1.51,0.51,1.28,1.06
49,0.50,0.51,1.95,1.95,0.50,5.40,0.51,0.51,0.50,0.51
56,0.50,0.51,1.51,1.51,0.50,5.17,0.51,0.51,0.50,0.51
Log,,,,,,,,,,
Reduction,,,,,,,,,,
7,2.34,1.67,1.89,0.77,2.34,1.11,0.11,0.89,2.34,0.67
14,2.78,3.11,3.11,1.67,2.78,1.22,0.00,2.44,2.78,2.22
28,3.00,3.11,2.00,2.22,3.00,1.33,0.89,3.78,3.00,3.45
42,4.23,4.67,3.33,3.22,4.23,1.55,2.22,5.78,4.23,4.89
56,5.01,5.11,4.00,4.22,5.01,1.44,3.22,5.78,5.01,5.45
