0,1,2,3,4,5,6,7,8
Lysine decarboxylase,+,-,,,,,,
,,,,Table 3 The determination of the LD50 of the ORT/,,,,
Nitrate,-,-,,chicken/Shandong/2011 isolate,,,,
Gelatinase,-,-,Group,No.,Dosage,Concentration,No. mortality Mortality (%),
Sucrose,-,-,1,10,0.5,2.49 × 109 cfu/ml,10,10/10
Glucose,+,+,2,10,0.5,2.49 × 108 cfu/ml,6,6/10
Galactose,+,+,3,10,0.5,2.49 × 107 cfu/ml,1,1/10
Lactose,+,+,4,10,0.5,2.49 × 106 cfu/ml,0,0/10
Maltose,+,+,5,10,0.5,2.49 × 105 cfu/ml,0,0/10
Fructose,+,+,6,10,0.5,control,0,0/10
