0,1,2,3,4,5,6,7,8,9,10
"Table 6. Time series trend test of annual incidence of bacterial pneumonia, pneumococcal pneumonia, pleural effusion, and empyema per 100,000",,,,,,,,,,
population,,,,,,,,,,
,,,,,,,,,Mann-Kendall,
Varible,2007,2008,2009,2010,2011,2012,2013,2014,,P value
,,,,,,,,,test (tau),
,"Annual incidence of bacterial pneumonia per 100,000 population by age group",,,,,,,,,
<1 yr,56.54,74.56,10.59,27.95,36.67,20.31,37.25,34.71,-0.1429,0.7105
1–3 yr,86.61,69.57,20.24,67.20,107.95,68.13,58.41,76.72,0,1
4–6 yr,45.86,26.47,15.66,38.95,84.62,32.63,26.38,42.47,0.2143,0.5362
7–12 yr,10.06,6.29,4.59,12.13,29.92,7.56,6.53,15.56,0.2143,0.5362
13–18 yr,3.53,2.55,1.87,2.96,5.78,2.28,1.83,3.81,-0.0714,0.9015
,"Annual incidence of pneumococcal pneumonia per 100,000 population by age group",,,,,,,,,
<1 yr,71.1,47.4,23.2,41.5,38.7,43.7,54.4,65.1,-0.3571,0.2655
1–3 yr,5.24,4.55,1.44,5.63,3.16,0.94,1.63,2.19,-0.3571,0.2655
4–6 yr,0.93,0.86,0.28,0.58,1.02,0.14,0.57,0.36,-0.4286,0.1735
7–12 yr,0.35,0.21,0.11,0.23,0.09,0.03,0.10,0.14,-0.4286,0.1735
13–18 yr,0.15,0.07,0.09,0.09,0,0,0.05,0.03,-0.5189,0.1024
,"Annual incidence of pleural effusion per 100,000 population by age group",,,,,,,,,
<1 yr,2.23,1.09,1.15,0.69,0.22,0.66,0.90,0.95,-0.3571,0.2655
1–3 yr,4.00,3.23,1.37,3.49,3.73,1.30,1.35,1.98,-0.1429,0.7105
4–6 yr,2.96,1.60,2.31,3.70,5.70,1.29,0.99,2.72,-0.0714,0.9015
7–12 yr,1.40,0.80,0.86,1.81,2.08,0.47,0.63,1.32,-0.0714,0.9015
13–18 yr,1.10,0.96,0.59,0.99,0.98,0.93,1.08,1.47,0.2143,0.5362
,"Annual incidence of empyema per 100,000 population by age group",,,,,,,,,
<1 yr,2.23,0.66,0.23,0,1.56,0.87,1.81,0.71,0,1
1–3 yr,0.65,0.51,0.07,0.57,0.72,0.29,0.35,1.06,-0.0412,1
4–6 yr,0.06,0.07,0.07,0.15,0.00,0.07,0.00,0.07,0,1
7–12 yr,0.02,0.05,0.05,0.03,0.03,0.00,0.07,0.03,0,1
13–18 yr,0.02,0.10,0.02,0.05,0.05,0.00,0.05,0.03,-0.0772,0.8978
"ICU, intensive care unit.",,,,,,,,,,
