0,1,2,3,4,5
"Table 2.  The average times cited per paper of publications from mainland, Hong Kong, and Taiwan published in public health journals between 1999",,,,,
,and 2008 and the analysis without the journal BES.,,,,
,,Mainland,,Hong Kong,
Year,Mainland,,Hong Kong,,Taiwan
,,without BES,,without BES,
1999,4.43,5.19,10.96,10.96,14.35
2000,8.57,8.10,14.67,14.67,16.47
2001,9.47,12.52,13.32,13.32,13.49
2002,10.5,10.09,10.87,11.05,7.99
2003,7.14,8.30,7.98,7.98,12.12
2004,6.21,6.35,8.35,8.47,8.81
2005,5.14,6.54,6.11,6.11,6.44
2006,3.58,4.53,5.20,5.23,4.50
2007,2.68,4.05,3.95,3.95,2.83
2008,1.30,1.61,1.97,1.98,1.42
Average,5.90,6.73,8.34,8.37,8.84
BES – Biomedical and Environmental Sciences.,,,,,
