0,1,2,3,4,5,6
,,,,,,"6
6
6"
"A
A
A","UUG
UUG","UUG
UUG
UUG","UUG
UUG
UUG","B
B
B",,
,"U
U","U
U
U","U
U
U",,,
,"C   A-U
C   A-U","C   A-U
C   A-U
C   A-U","C   A-U
C   A-U
C   A-U",,,
,,,,,,"5
5
5"
,"G-C
G-C","G-C
G-C
G-C","G-C
G-C
G-C",,,
,"G    C-G
G    C-G","G    C-G
G    C-G
G    C-G","G    C-G
G    C-G
G    C-G",,,
,"C-G
C-G
S2b
S2b","C-G
C-G
C-G","C-G
C-G
C-G",,,
"L1
L1
L1",,"C-G
C-G
C-G","C-G
C-G
C-G",,,
,"C-G
C-G",,,,,"4
4
4"
,"|  A
|  A","|  A
|  A
|  A","|  A
|  A
|  A",,,
,"U    G-C
U    G-C","U    G-C
U    G-C
U    G-C","U    G-C
U    G-C
U    G-C",,,
,"U-A
U-A","U-A
U-A
U-A","U-A
U-A
U-A",,,
,"G-C
G-C","G-C
G-C
G-C","G-C
G-C
G-C",,,
,,,,,"TCID50 log 10 per mL
TCID50 log 10 per mL
TCID50 log 10 per mL","3
3
3"
,"A-U
A-U","A-U
A-U
A-U","A-U
A-U
A-U",,,
,"A-U    U
A-U    U","A-U    U
A-U    U
A-U    U","A-U    U
A-U    U
A-U    U",,,
,"U-A
U-A","U-A
U-A
U-A","U-A
U-A
U-A",,,
,"G-C
G-C","G-C
G-C
G-C","G-C
G-C
G-C",,,"2
2
2"
,"L3
L3
U-A
U-A","U-A
U-A
U-A","U-A
U-A
U-A",,,
,"S1a
S1a
G-C    C
G-C    C","G-C    C
G-C    C
G-C    C","G-C    C
G-C    C
G-C    C",,,
,"G-C
G-C","G-C
G-C
G-C","G-C
G-C
G-C",,,
,,,,,,"* 
* 
*"
,"C-G
C-G","C-G
C-G
C-G","C-G
C-G
C-G",,,"1
1
1"
,"G-U 
G-U","G-U 
G-U 
G-U","G-U 
G-U 
G-U",,,
,"U  G-U 
U  G-U","U  G-U 
U  G-U 
U  G-U","U  G   U 
U  G   U 
U  G   U",,,
