0,1,2,3,4,5,6,7,8,9,10
"Debiaggi et al. Virology Journal 2012, 9:247",,,,,,,,,,Page 4 of 18
http://www.virologyj.com/content/9/1/247,,,,,,,,,,
,Table 1 Recent epidemiological papers on respiratory infections and co-infections,,,,,,,,,
PAPER,,,VIRUSES ANALYSED (detection methods),,,,,,,
,Flu,,,HRV,,HEV,HPeV,PIV,hMPV,ADV
,"H1N1
A",B,,,,,,,,
"Greensill, 2003",,,,,,,,,X(a),
"Viazov, 2003",,,,,,,,,X(a),
"Esper, 2004",,,,,,,,,X(a),
"Xepapadaki, 2004",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Konig, 2004",,,,,,,,,X(a),
"Semple, 2005",,,,,,,,,X(a),
"van Woensel, 2006",,,,,,,,,X(b),
"Foulongne, 2006",(d),(d),,,,,,(d),X(a),(d)
"Lazar, 2004",,,,,,,,,X(a),
"Canducci, 2008",,,,,,,,,X(a),
"Chiu, 2005",(d),(d),,,,,,(d),X(a),(d)
"van der Hoek,2006",X(a),X(a),,,,,,X(a),,
"Dare, 2007",,,,,,,,,,
"Kuypers, 2007",X(a),,,,,,,X(a),X(a),X(a)
"Minosse, 2008",,,,X(a),,,,,,X(a)
"Wu, 2008",,,,,,,,,X,X
"Gaunt, 2010",X(b),X(b),,,,,,X(b),,X(b)
"Choi, 2006",X(a) and (d),X(a) and (d),,X(a),,,,X(a) and (d),X(a),X(a) and (d)
"Allander, 2007","X(b),
(c),
(d),
(e)","X(b),
(c),
(d),
(e)","(c),","(e), X(a)","(c),","(e), X(a)",,"X(b),
(c),
(d),
(e)","(c), X(a)","X(b),
(d),
(e)"
"Christensen, 2008",X(b),X(b),,X(b),,X(b),,X(b),X(b),X(b)
"Dina, 2009",X(a),X(a),,X(a),,,,X(a),X(a),"(d),
(c), X(b), x(a)"
"Wang, 2010",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Don, 2010",(e),(e),,,,,,(e),(e),(e)
"Soderlund-Venermo, 2009",X(a),X(a),,X(a),,X(a),,X(a),X(a),X(a)
"Martin, 2010",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Jin, 2012",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Esposito, 2012",X(a),X(a),,X(b),,X(b),,X(a),X(a),X(a)
"Le, 2007",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Han, 2007",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Bialasiewicz, 2008",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Neske, 2008",(d),(d),,,,,,(d),,(d)
"Babakir-Mina, 2010",,,,,,,,,,
"Debiaggi, 2010",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Zhuang, 2011",X(b),X(b),,X(b),,,,X(b),X(b),X(b)
"Rao, 2011",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Lau, 2007",(d),(d),,X(a),,,,(d),X(a),(d)
"Harvala, 2008",X(a),X(a),,,,,X(a),X(a),X(a),X(a)
"Jin, 2009",X(a),X(a),,X(a),,,,X(a),X(a),X(a)
"Miller, 2009",,,,X(a),,,,,,
"Yozwiak, 2010",,,,,,X(a),,,,
"Debiaggi, 2012",X(a),X(a),,X(a),,X(a),,X(a),X(a),X(a)
"Piralla, 2012",X(a),X(a),,X(a),,X(a),X(b),X(a),X(a),X(a)
"Renois, 2010","X(a)
X(a) and X(b)",X(a),,X(a),,X(a),,X(a),X(a),X(a)
"Casalegno, 2010",X(b),,,X(b),,,,,,
