0,1,2,3,4,5,6
2510  |,,,,,,
TA B L E   1  Influenza virus A prevalence in selected LBMs,,,,,,
,,,M gene Ct < 35,,,Subtype
LBM,Province,Type,(%),H9 gene Ct < 38,H5 gene Ct < 38,undetermined
Thi Cau,Bac Ninh,Retail,21 (12.4),15,2,0
Do,Bac Ninh,Retail,31 (18.3),18,3,2
Ga,Bac Ninh,Wholesale,6 (3.5),3,1,0
Ha Vy,Hanoi,Wholesale,2 (1.1),0,0,0
Ngu Hiep,Hanoi,Retail,46 (27.2),26,7,0
Tuc Duyen,Thai Nguyen,Retail,11 (6.5),7,0,0
Ngan,Hung Yen,Retail,17 (10),14,0,0
Pho Hien,Hung Yen,Retail,35 (20.7),26,3,0
,,Total,169,109,16,2
