0,1,2,3,4,5
Table 2. Specificities of colloidal gold IC for H5 subtypes of,,recombinant HA protein.,,,
Tested influenza A virus,,,,,Antibody combination
,,,Antigen,,
Subtypes,Strain Name,genotype (clade),amount (ng),Type-E,Type-N
H5N1,A/Hong Kong/483/1997,Eurasian (Clade 0),100,+++a,2
,,,10,+++,2
,A/bar-headed goose/Qinghai/14/2008,Eurasian (Clade 0),100,++,2
,,,10,+,2
,A/Vietnam/1194/2004,Eurasian (Clade 1),100,+++,+++
,,,10,+,+
,A/Cambodia/R0405050/2007,Eurasian (Clade 1.1),100,+++,++
,,,10,++,+
,A/duck/Hunan/795/2002,Eurasian (Clade 2.1.1),100,+++,+++
,,,10,+++,++
,A/Indonesia/5/2005,Eurasian (Clade 2.1.3),100,+++,+
,,,10,+++,2
,A/chicken/India/NIV33487/2006,Eurasian (Clade 2.2),100,+++,+++
,,,10,+++,++
,A/Egypt/2321-NAMRU3/2007,Eurasian (Clade 2.2.1),100,+++,+
,,,10,++,+
,A/Turkey/1/2005,Eurasian (Clade 2.2.1),100,+++,+++
,,,10,+++,+++
,A/Common magpie/Hong Kong/2256/2006,Eurasian (Clade 2.3.4),100,+++,2
,,,10,+++,2
,A/Anhui/1/2005,Eurasian (Clade 2.3.4),100,+++,2
,,,10,+++,2
,A/goose/Guiyang/337/2006,Eurasian (Clade 4),100,+++,2
,,,10,+++,2
H5N2,A/American green-winged teal/California/HKWF609/2007,North American,100,2,+++
,,,10,2,+
H5N3,A/duck/Hokkaido/167/2007,Eurasian (outlier),100,+++,+
,,,10,+,+
H5N8,A/duck/NY/191255–59/2002,North American,100,2,+++
,,,10,2,+
