0,1,2,3,4
Diagnosis on discharge,Final diagnosis,,,
,,,Table　1.　Number of Patients with Each,
,,,of  the  Identified  Viruses  in  Viral  Pneu-,
,Viral pneumonia (n=5),,,
,,monia (n=53).,,
,,Virus,n*,(%)
,"AFOP, COP, CEP (n=1)",,,
AIP (n=8),,Coronavirus,20,(37.7)
,,Human parechovirus,18,(34.0)
,DILD (n=1),,,
,,Respiratory syncytial virus,15,(28.3)
,,Human parainfluenza virus1,15,(28.3)
,Pneumonia (etiology,,,
,,Rhinovirus,14,(26.4)
,unknown) (n=1),,,
,,Influenza virus,13,(24.5)
,,Human metapneumovirus2,10,(18.9)
,Viral pneumonia (n=22),,,
,,Adenovirus,3,(5.7)
,,Influenza B virus,1,(1.9)
"AFOP, COP, CEP",,,,
,"AFOP, COP, CEP (n=10)",Coinfection with bacteria,6,(11.3)
(n=33),,,,
,,,*  Indicates  number  of  patients  with  each  detected,
