0,1,2,3,4,5,6,7
Table 3: Prevalence of psychological distress by sample characteristics,,,,,,,
,,,Psychological Distress Level (K10 Score),,,,
,,Low,Moderate,High,Very high,Total (%),p-value
,,(10–15),(16–21),(22–29),(30–50),,
Gender,Male,44.5,23.4,19.3,12.8,100,0.174
,Female,38.3,27.4,20.3,14.0,100,
Age category,Under 16,25.9,37.0,29.6,7.4,100,< 0.001
,16–24,29.9,27.2,21.7,21.2,100,
,25–34,35.3,29.9,21.1,13.7,100,
,35–44,36.8,26.7,21.5,15.1,100,
,45–54,42.7,24.6,20.4,12.4,100,
,55–64,49.6,27.1,14.8,8.6,100,
,65–74,60.0,20.0,2.9,17.1,100,
,75+,66.7,33.3,0.0,0.0,100,
Number of children,0,38.3,28.2,20.5,13.1,100,0.297
,1,37.5,24.7,20.0,17.8,100,
,2,42.4,23.5,20.4,13.8,100,
,3,42.0,27.7,16.0,14.3,100,
,4+,44.2,30.8,19.2,5.8,100,
Educational qualifications,None,32.7,23.6,25.5,18.2,100,0.161
,School certificate,34.7,26.4,21.7,17.2,100,
,HSC,39.7,24.6,22.1,13.6,100,
,TAFE/Vocational,40.4,27.4,17.1,15.2,100,
,University/Tertiary,40.1,27.7,20.6,11.6,100,
Australian State/Territory,NSW,36.0,27.8,21.6,14.5,100,< 0.001
,Qld.,32.0,26.2,22.5,19.4,100,
,ACT,46.0,35.1,18.9,0.0,100,
,NT,100.0,0.0,0.0,0.0,100,
,Vic,47.6,23.8,17.8,10.8,100,
,Tas.,47.5,30.5,13.6,8.5,100,
,SA,47.2,29.9,15.0,7.9,100,
,WA,66.0,21.3,8.5,4.3,100,
Industry sector,Recreational,44.9,27.5,17.4,10.2,100,0.004
,Harness racing,43.4,27.4,14.2,15.1,100,
,Thoroughbred racing,38.8,28.6,18.4,14.3,100,
,Equestrian,41.6,26.2,18.6,13.6,100,
,Stabling/Agistment,27.8,19.4,27.8,25.0,100,
,Veterinary/health,39.5,30.2,14.0,16.3,100,
,Breeding/Stud,30.5,28.3,25.1,16.0,100,
,Farrier,23.8,28.6,28.6,19.1,100,
,Commercial,33.7,26.0,23.1,17.2,100,
,Multiple sectors,34.1,25.4,26.0,14.5,100,
,Other,33.3,22.2,22.2,22.2,100,
EI control zone,White Zones,48.8,25.7,16.2,9.3,100,< 0.001
,Green Zones,42.3,23.4,19.2,15.1,100,
,Amber Zones,32.3,28.9,23.5,15.3,100,
,Red Zones,32.2,27.1,22.6,18.2,100,
,Purple Zone,35.0,29.4,21.7,13.9,100,
Income horse-related,Yes,28.2,23.5,27.6,20.7,100,< 0.001
,No,42.4,27.7,18.1,11.8,100,
