0,1,2,3,4
The primer N-F/R was used for the amplification of whole n gene. The primer PCR-F/R was used for performing conventional RT-PCR. The primer qPCR-F/R,,,,
was used for performing RT-qPCR.,,,,
,,Table 2: Intra- and interassay variability.,,
RNA standard,Intraassay/CT,CV (%),Interassay/CT,CV (%)
(copies/𝜇L),,,,
6,,,,
10,14.20±0.09,0.61,14.35±0.12,0.84
5,,,,
10,17.31±0.10,0.58,17.42±0.15,0.86
4,,,,
10,21.41±0.03,0.16,21.64±0.11,0.51
3,,,,
10,24.77±0.21,0.84,25.27±0.26,1.03
2,,,,
10,28.30±0.16,0.55,28.55±0.22,0.77
1,,,,
10,31.74±1.06,3.35,32.34±0.46,1.42
