0,1,2,3,4,5
"Table 4 Avian influenza cases detected by different ways in Changsha City, China",,,,,
Avian influenza virus,Category of cases,Detected by ISS system,Detected by PSS system,Other ways,Total
H5N1,Mild cases,0,0,0,0
,Severe / death cases,0,0,2,2
H5N6,Mild cases,1,0,0,1
,Severe / death cases,0,1,0,1
H7N9,Mild cases,1,0,0,1
,Severe / death cases,0,8,0,8
H9N2,Mild cases,2,0,0,2
,Severe / death cases,0,0,0,0
Total,Mild cases,4,0,0,4
,Severe / death cases,0,9,2,11
"ISS influenza surveillance system, PSS pneumonia surveillance system",,,,,
