0,1,2,3,4,5,6,7
,,,"fer in their epitope footprints within the CD4bs [58,59]. DNA sequencing revealed that two",,,,
,,,dominating and distinct clusters of sequences had been enriched (S3A Fig.). To select for,,,,
"Table 1. Summary of library size, diversity, and selection parameters and paths.",,,,,,,
Cycle,Method,Size,Mutations,Track (1),Track (2),Track (3),Counter selection
1.1,"epPCR, FACS",2.0x10^7,6.7 aa/gene,256 nM VRC01,-,-,No
1.2,FACS,-,-,256 nM VRC01,-,-,No
1.3,FACS,-,-,128 nM VRC01,-,-,No
2.1,"epPCR, FACS",5.3x10^7,12.3 aa/gene,256 nM VRC01,-,-,No
2.2,FACS,-,-,128 nM VRC01,-,-,No
2.3,FACS,-,-,128 nM VRC01,-,-,No
2.4,FACS,-,-,128 nM VRC01,-,-,Yes
3.1,"epPCR, FACS",7.7x10^7,19.0 aa/gene,128 nM VRC01,-,-,No
3.2,FACS,-,-,64 nM VRC01,64 nM PGV04,64 nM Ab mix,No
3.3,FACS,-,-,32 nM VRC01,64 nM CH31,32 nM Ab mix,No
4.1,"Shufﬂing, FACS",6.2x10^7,6.1 aa/gene,32 nM VRC01,32 nM VRC01,32 nM VRC01,No
4.2,FACS,-,-,16 nM VRC01,32 nM CH31,16 nM Ab mix,No
4.3,FACS,-,-,2 nM VRC01,8 nM PGV04,4 nM Ab mix,No
doi:10.1371/journal.pone.0117227.t001,,,,,,,
PLOS ONE | DOI:10.1371/journal.pone.0117227,,,"February 17, 2015",,,,6 / 20
