0,1,2,3,4,5,6
,Table 5. Pairwise comparison of Coronaviridae-wide conserved domains in replicase polyprotein 1ab,,,,,
,and overall replicase polyprotein 1ab between Rs-BatCoV HKU32 strain TLC28A and other alphaCoVs.,,,,,
,,Pairwise Sequence Identity with Rs-BatCoV HKU32 Strain TLC28A (%),,,,
Replicase,,,,,,
Polyprotein Domain,BtRf-AlphaCoV/,BtMs-AlphaCoV/,Ro-BatCoV,,,Tr-BatCoV HKU33
,,,,,PEDV,
,HuB2013,GS2013,HKU10,,,strain GZ151867
nsp3,67.6,67.6,60.3,50.1,,49.0
nsp5,84.8,84.8,81.5,74.2,,75.2
nsp12,92.6,92.6,90.1,83.2,,83.7
nsp13,94.1,94.3,92.1,85.6,,80.9
nsp14,93.4,93.4,90.0,79.9,,78.8
nsp15,89.4,89.4,83.8,76.7,,78.2
nsp16,89.7,90.0,85.8,82.8,,81.2
7 Concatenated,,,,,,
,83.2,83.3,78.6,70.3,,69.5
Domains,,,,,,
Overall replicase,,,,,,
,80.1,80.5,75.0,65.8,,63.3
pp1ab,,,,,,
