0,1,2,3,4,5
,,,UV Irradiation as Redundant Safety Step in SDPP Manufacturing Process,,
"Table 3. Calculated nutrient content of the diets used in Experiment 2, as fed basis.",,,,,
,,,Diets,,
Nutrients,T-1,T-2 and T-3,,T-4 and T-5,Starter
Crude Protein,18.33,18.52,,18.77,18.25
Crude Fibre,3.31,3.24,,3.16,3.83
Fat,5.30,5.36,,5.30,5.25
Ash,6.00,6.02,,6.28,5.84
Lactose,7.29,7.29,,7.29,5.00
Energy (MJ ME/kg),13.8,13.8,,13.8,13.6
Calcium,0.85,0.85,,0.85,0.80
Phosphorous,0.70,0.70,,0.73,0.70
Chloride,0.46,0.42,,0.49,0.42
Sodium,0.15,0.19,,0.30,0.15
Methionine,0.49,0.45,,0.41,0.43
Methionine+Cystine,0.81,0.81,,0.81,0.75
Lysine,1.35,1.35,,1.35,1.25
Tryptophan,0.27,0.27,,0.27,0.25
Threonine,0.88,0.88,,0.88,0.81
1All pigs fed the common starter diet,from d 15 to 28 of age.,,,,
doi:10.1371/journal.pone.0133008.t003,,,,,
