0,1,2,3,4,5,6
Table 1. The proportion of,,"the common consensus configuration, minor variant and major",,,rearrangement,in VNTR.
VNTR,4-repeat,5-repeat,6-repeat,7-repeat,8-repeat,9-repeat
common consensus,5/12(41.7%),68/71(95.8%),35/46(76.1%),109/113(96.5%),3/3(100%),42/45(93.3%)
configuration(%),[H1-H2,[H1-H2-H2,[H1-H2-H2-H3,[H1-H2-H2-H2,[H1-H2-H2-H2-H2,[H1-H2-H2-H2-H2
,-H4-H5],-H4-H5],-H4-H5],-H3-H4-H5],-H3-H4-H5],-H2-H3-H4-H5]
minor variant(%),7/12(58.3%),3/71(4.2%),2/46(4.3%),0/113(0%),0/3(0%),0/45(0%)
,[H8-H2,[H8-H2-H2,[H1-H2-H2-H3,,,
,-H4-H5],-H4-H5],-H4-H6],,,
,,,9/46(19.6%),,,
,,,[H1-H2-H2-H3,,,
,,,-H4-H7],,,
major rearrangement(%),0/12(0%),0/71(0%),0/46(0%),1/113(0.9%),0/3(0%),2/45(4.4%)
,,,,[H1-H2-H2-H2,,[H1-H2-H2-H2-H3-H2
