0,1,2,3,4,5,6
,,,Table 2. Cont.,,,
,,Equine,,,Horse,
Sample Type,Pool,,EqPV-H,Eqcopivirus,,Bosavirus
,,Hepacivirus,,,Parvovirus-CSF,
Plasma 1,,,,,,
Plasma 2,,,,,16.8,
Plasma 3,,21.8,37.3,,,
Plasma 4,,26.5,,,,
Plasma 5,,,,36.5,,
Plasma 6,,,,,,
Plasma 7,,,,,,
Plasma 8,,,,,,
Plasma 9,,,,,,
Plasma 10,,,,,,
Plasma 11,,,,28.08,,
Plasma 12,,,,,,
Plasma 13,,,,,,
Plasma 14,,,,30.21,,
Plasma 15,,,,,,
Plasma 16,,,,,,
Plasma 17,,26.08,,,,
Plasma 18,,,,,,
Plasma 19,,23.02,36.9,,,
Plasma 20,,,,,,
Plasma 21,,,,,,
Plasma 22,,,,,,
Plasma 23,,23.53,,,,
Plasma 24,,,,,,
Plasma 25,,25.11,,,,
Plasma 26,,,,,,
Plasma 27,,,33.83,,,
Plasma 28,,,,,,
Plasma 29,,,,,,
Plasma 30,,,,,,
Plasma 31,,,33.99,30.09,,
Plasma 32,,,37.93,26.34,30.1,
Plasma 33,,,,,,
Plasma 34,,,,,,
Plasma 35,,,,,,
Plasma 36,,,33.22,,,
Plasma 37,,,,,,
Plasma 38,,,,,,
Plasma 39,,,,,,
Plasma 40,,,34.69,28.63,,
Plasma 41,,,,30.12,,
