0,1,2,3,4,5,6,7,8,9,10,11,12
,,B c141–149,B c18–27 (P,,B c82–90 (N,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,H,H,,H,,,,,,,,
,,,,,,,,,,**,,
,,,,,,,D,,,,,
,,,,,,,,,,,**,
,,,,HBc141–149,,,,,,,,
,80,,,,,,,,350,,,
,,,,HBc18–27 (PC),,,,,,,,
,70,,,,,,,,300,,,
,,,,HBc82–90 (NC),,,,,,,,
,,,,,,,,,250,,,
,60,,,,,,,,,,,
,,,,,,,,,,,,HLA-A2- (n = 10)
,,,,,,,,,200,,,
,50,,,,,,,,,,,
,,,,,,,,SFC/5 × 105 PBMC,150,,,HLA-A2+ (n = 19)
% Specific lysis,40,,,,,,,,,,,
,,,,,,,,,100,,,
,,,,,,*,,,,,,
,30,,,,,,,,,,,
,,,,,,,,,50,,,
