0,1,2,3,4,5,6
"Table 1. Distribution of MERS-CoV infections in humans by region and country, along with the date of first incidence and last reporting (Countries",,,,,,
with the highest number of cases are highlighted in bold).,,,,,,
Region,# of Countries,Cases by region,Country,Cases by country,First incidence,Last reported
Middle East,13,1590,Lebanon,1,22/04/2014,22/04/2014
,,,Yemen,1,17/03/2014,17/03/2014
,,,Bahrain,1,10/04/2016,10/04/2016
,,,Egypt,1,22/04/2014,22/04/2014
,,,Algeria,2,23/05/2014,23/05/2014
,,,Tunisia,3,01/05/2013,17/06/2013
,,,Kuwait,4,30/10/2013,08/09/2015
,,,Iran,6,11/5/2014,18/03/2015
,,,Oman,8,26/10/2013,03/01/2016
,,,Qatar,16,15/08/2013,12/06/2016
,,,Jordan,26,02/04/2012,26/09/2015
,,,United Arab Emirates,80,19/03/2013,09/06/2016
,,,Saudi Arabia,"1,441",13/06/2012,29/07/2016
Asia,5,198,China,1,21/05/2015,21/05/2015
,,,Malaysia,1,08/04/2014,08/04/2014
,,,Thailand,2,10/6/2015,14/01/2016
,,,Philippines,3,15/04/2014,30/06/2015
,,,Korea,185,11/5/2015,02/07/2015
Europe,8,14,Austria,1,22/09/2014,22/09/2014
,,,Turkey,1,25/09/2014,25/09/2014
,,,Italy,1,25/05/2013,25/05/2013
,,,Greece,1,08/4/2014,08/04/2014
,,,Germany,2,05/10/2012,07/03/2015
,,,Netherlands,2,01/05/2014,05/05/2014
,,,France,2,23/04/2013,27/04/2013
,,,U.K.,4,03/09/2012,05/02/2013
Americas,1,2,USA,2,14/04/2014,1/5/2014
,Total,1797,,,,
