0,1,2,3,4,5,6
H15,0.4315,0.3897,,1.1390,0.027*,
Atomic displacement parameters (Å2),,,,,,
,U11,U22,U33,U12,U13,U23
O1,0.0396 (8),0.0244 (7),0.0291 (7),0.0014 (6),0.0134 (6),−0.0030 (6)
N1,0.0215 (7),0.0188 (8),0.0177 (7),−0.0005 (6),0.0064 (6),−0.0021 (5)
N2,0.0202 (7),0.0191 (8),0.0195 (7),−0.0009 (6),0.0079 (6),−0.0019 (5)
C1,0.0169 (8),0.0201 (9),0.0201 (9),−0.0037 (6),0.0061 (7),0.0006 (7)
C2,0.0271 (9),0.0236 (9),0.0244 (9),−0.0011 (7),0.0113 (7),0.0003 (7)
C3,0.0357 (11),0.0335 (11),0.0214 (9),−0.0065 (8),0.0117 (8),−0.0026 (8)
C4,0.0280 (10),0.0302 (10),0.0225 (9),−0.0072 (8),0.0031 (8),0.0067 (7)
C5,0.0235 (9),0.0233 (9),0.0294 (10),−0.0014 (7),0.0053 (7),0.0042 (7)
C6,0.0216 (9),0.0230 (9),0.0243 (9),−0.0013 (7),0.0086 (7),−0.0014 (7)
C7,0.0217 (9),0.0170 (8),0.0221 (9),−0.0005 (7),0.0099 (7),−0.0007 (7)
C8,0.0231 (9),0.0174 (9),0.0207 (8),0.0006 (7),0.0094 (7),0.0010 (7)
C9,0.0170 (8),0.0201 (9),0.0195 (8),0.0000 (6),0.0079 (7),0.0015 (7)
C10,0.0191 (8),0.0230 (9),0.0214 (9),−0.0013 (7),0.0106 (7),0.0000 (7)
C11,0.0214 (9),0.0241 (9),0.0233 (9),0.0026 (7),0.0086 (7),0.0018 (7)
C12,0.0272 (9),0.0235 (9),0.0294 (10),0.0012 (7),0.0140 (8),−0.0040 (7)
C13,0.0286 (10),0.0316 (11),0.0217 (9),−0.0024 (8),0.0108 (8),−0.0062 (7)
C14,0.0273 (10),0.0305 (10),0.0199 (9),0.0018 (8),0.0093 (7),0.0035 (7)
C15,0.0257 (9),0.0205 (9),0.0232 (9),0.0012 (7),0.0120 (7),0.0016 (7)
