0,1,2,3,4,5
Table 2 Indices of liver injury,,,,,
,,Group,,,
,Time (h),BC,VC,Icariin,P-icariin
,4,12.000 ± 3.512b,31.800 ± 3.987a,15.000 ± 4.000b,17.000 ± 1.414b
ALT (IU/L),8,12.000 ± 1.000b,24.750 ± 1.109a,19.750 ± 4.922b,18.500 ± 5.500b
,54,9.400 ± 2.112c,49.200 ± 3.264a,33.500 ± 0.500b,30.333 ± 0.333b
,4,23.750 ± 1.315b,30.750 ± 3.816b,49.800 ± 1.600a,44.700 ± 2.563a
AST (IU/L),8,24.750 ± 2.496b,27.000 ± 1.577b,48.600 ± 7.800a,51.600 ± 6.158a
,54,25.000 ± 6.245b,41.330 ± 4.667a,51.000 ± 6.557a,52.667 ± 8.930a
,4,23.220 ± 1.458a,17.220 ± 2.449b,24.400 ± 1.203a,21.670 ± 1.564ab
TP (g/L),8,20.740 ± 0.627a,17.060 ± 0.848b,17.920 ± 1.498a,20.440 ± 1.608a
,54,23.380 ± 0.711a,15.820 ± 1.639b,22.410 ± 1.559a,19.100 ± 1.774ab
,4,9.675 ± 0.731a,7.987 ± 0.067a,8.976 ± 0.635a,9.090 ± 0.270a
Albumin (g/L),8,8.833 ± 0.318a,6.675 ± 0.217b,6.360 ± 0.386b,7.056 ± 0.851ab
,54,8.760 ± 0.328a,5.267 ± 0.260c,7.680 ± 0.705ab,6.720 ± 0.413b
,4,13.350 ± 0.235a,12.200 ± 0.769a,15.432 ± 0.574a,13.464 ± 0.702ab
Globulin (g/L),8,12.460 ± 0.304a,13.080 ± 0.761a,12.240 ± 1.043a,13.392 ± 0.763a
,54,14.620 ± 0.461a,11.300 ± 0.551c,13.848 ± 0.794ab,12.480 ± 0.317b
,4,695.750 ± 35.172a,713.250 ± 44.618a,618.720 ± 51.188a,612.480 ± 51.006a
ALP (IU/L),8,613.000 ± 32.929a,640.250 ± 18.400a,624.160 ± 66.946a,657.280 ± 65.141a
,54,659.000 ± 17.459b,830.000 ± 41.540a,651.400 ± 82.500b,630.600 ± 38.259b
,4,786.000 ± 61.093a,849.000 ± 78.945a,926.000 ± 36.865a,814.200 ± 54.631a
LDH (IU/L),8,561.000 ± 20.228a,668.250 ± 29.565a,692.200 ± 54.310a,684.800 ± 50.258a
,54,613.400 ± 23.359c,1024.66 ± 57.704a,831.333 ± 67.814b,758.500 ± 99.500bc
a-cValues within the same row without the same superscripts (a-c) are significantly different (p < 0.05). ab with a and b were no significant differences. bc with b and,,,,,
