0,1,2,3,4,5,6
Table 4 The relative change of mortality rate of HIV and AIDS in China at province level,,,,from 2004 to 2014,,
Province,Mortality in 2004,Mortality rate in 2004 (/10^5),OR,95%CI,,P value
All,741,0.0570,1.29,1.18,1.40,< 0.001
Beijing,71,0.0135,1.23,1.15,1.32,< 0.001
Tianjin,0,0,1.19,1.16,1.23,< 0.001
Hebei,27,0.0088,1.24,1.08,1.42,0.0067
Shanxi,37,0.0060,1.07,1.02,1.12,0.013
Inner Mongolia,8,0.0126,1.24,1.12,1.38,0.002
Liaoning,15,0.0192,1.35,1.26,1.44,< 0.001
Jilin,16,0.0338,1.35,1.28,1.42,< 0.001
Heilongjiang,14,0.0133,1.29,1.23,1.36,< 0.001
Shanghai,25,0.0299,1.17,1.09,1.25,0.001
Jiangsu,35,0.0304,1.25,1.21,1.29,< 0.001
Zhejiang,28,0.0213,1.31,1.23,1.40,< 0.001
Anhui,6,0.0031,1.17,1.09,1.25,< 0.001
Fujian,52,0.0584,1.20,1.10,1.31,0.002
Jiangxi,34,0.0560,1.19,1.14,1.24,< 0.001
Shandong,31,0.0153,1.15,1.11,1.20,< 0.001
Henan,1315,0.2022,1.07,0.96,1.19,0.206
Hubei,248,0.1598,1.15,1.09,1.21,< 0.001
Hunan,9,0.0689,1.33,1.24,1.44,< 0.001
Guangdong,205,0.0629,1.29,1.18,1.40,< 0.001
Guangxi,341,0.1091,1.53,1.35,1.73,< 0.001
Hainan,4,0.0123,1.49,1.24,1.79,0.0011
Chongqing,34,0.0383,1.51,1.35,1.67,< 0.001
Sichuan,56,0.0252,1.53,1.35,1.73,< 0.001
Guizhou,5,0.0078,1.56,1.27,1.90,0.001
Yunnan,298,0.2411,1.37,1.20,1.57,< 0.001
Tibet,0,0,1.09,1.06,1.15,< 0.001
Shaanxi,17,0.0219,1.34,1.20,1.50,< 0.001
Gansu,11,0.0383,1.27,1.15,1.39,< 0.001
Qinghai,7,0.0185,1.26,1.22,1.30,< 0.001
Ningxia,0,0,1.22,1.18,1.26,< 0.001
Xinjiang,18,0.0269,1.64,1.37,1.97,< 0.001
