0,1,2,3,4,5,6
Table 1 Summary of clinical signs and diagnostic data across the 3 groups of piglets from the swine bioassay,,,,,,
,Treatment group,,(+) control group,,(−) control group,
Days on test,PCR,Clinical signs,PCR,Clinical signs,PCR,Clinical signs
0,Neg,Neg,Neg,Neg,Neg,Neg
1,Neg,Neg,Neg,Neg,Neg,Neg
2,Neg,Neg,19.98,Neg,Neg,Neg
3,Neg,Neg,16.32/18.84,Diarrhea,Neg,Neg
4,Neg,Neg,17.10,Diarrhea,Neg,Neg
5,Neg,Neg,16.07/15.70/16.58,V & D,Neg,Neg
6,Neg,Neg,22.13,V & D,Neg,Neg
7,Neg,Neg,21.20,Diarrhea,Neg,Neg
8,Neg,Neg,27.07,Neg,Neg,Neg
9,Neg,Neg,20.48,Neg,Neg,Neg
10,Neg,Neg,21.44,Neg,Neg,Neg
11,Neg,Neg,20.48,Neg,Neg,Neg
12,Neg,Neg,33.42,Neg,Neg,Neg
13,Neg,Neg,Neg,Neg,Neg,Neg
14,Neg,Neg,30.06,Neg,Neg,Neg
Necropsy,GI Negative,No lesions,GI positive 5/5 pigs,Lesions 5/5 pigs,GI Negative,No lesions
Treatment group: Pigs fed PEDV positive/liquid antimicrobial treated feed.,,,,,,
