0,1,2,3,4,5,6
Table 2. Generation of CMAH knockout (KO) pigs by direct microinjection of sgRNA/Cas 9 mRNA into the cyto-,,,,,,
,plasm of pronuclear newly fertilized porcine eggs.,,,,,
,Micromanipulation,,No. of surrogate,,No. of piglets,
Lot,No. of zygotes,Dam,Pregnant (%),Borna,KO (%),BKOb(%)
1,31,1,1,5/1,5 (83.3),5 (83.3)
2,21,1,0,0/0,0 (0),0 (0)
2,18,1,0,0/0,0 (0),0 (0)
Total,70,3,1 (33.3),5/1,5 (83.3),5 (83.3)
a. alive/dead,,,,,,
b. biallelic knockout.,,,,,,
,https://doi.org/10.1371/journal.pone.0217236.t002,,,,,
