0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
,,,,,Clinical trials/ fast track
Pro 140,Progenics Pharmaceuticals,CCR5,HIV infection,HUMANIZED,
,,,,,approval
Rafivirumab,,Rabies virus,,,
,Crucell,,Rabies profilaxis,HUMAN,Phase II Clinical trials
(CR57),,glycoprotein,,,
Ramucirumab,,,,,
,Pfizer/ImClone Systems Inc,VEGFR-2,Several tumors,HUMAN,Clinical trials.
(IMC-1121B),,,,,
,,Vascular,,,
Ranibizumab,,endothelial,,,FDA 2006
,Genentech Inc. (Roche) / Novartis,,Wet Macular degeneration,HUMANIZED Fab,
(Lucentis®),,growth factor A,,,EMEA 2007
,,(VEGF-A),,,
,,Protective,,,
Raxibacumab,,,,,
,Human Genome Sciences,antigen of,Antrax toxin,HUMAN,Phase III Clinical trials
(ABthrax),,,,,
,,anthrax toxin,,,
,,Cytomegalovirus,,,
Regavirumab,Teijin,,Cytomegalovirus infection,HUMAN,Phase I Clinical trials
,,glycoprotein B,,,
,,,Eosinophil-meditated,,
Reslizumab,"Ception Therapeutics, Inc",IL-5,,HUMANIZED (from rat),Phase II Clinical trials
,,,inflammations,,
Rituximab,,,,,
,,,"Non-Hodgkin lymphomas,",,FDA 1997
(Rituxan®),Roche / Biogen Idec,CD20,,CHIMERIC,
,,,rheumatoid arthritis,,EMEA 1998
(MabThera®),,,,,
Robatumumab,,,"Colon sarcoma, Blood",,Preclinical and Phase II
,Schering-Plough.,CD221,,HUMAN,
(SCH 717454),,,cancers,,Clinical trials
Rontalizumab,Genentech Inc.,IFN α,Systemic lupus erythematosus,HUMANIZED,Clinical trials.
Rovelizumab,,,,,
,,,,,"FDA 1998, dropped"
"(LeukArrest,",Icos,"CD11, CD18",Immunosuppresive drug,HUMANIZED,
,,,,,2000
Hu23FG2),,,,,
Ruplizumab,,,,,
,Biogen Idec Ma Inc.,CD154,Rheumatic diseases,HUMANIZED,FSA fast tracked
(Antova TM),,,,,
