0,1,2,3,4,5,6
,"Table 2. Activity of compounds 4–9 against herpes simplex virus 1 and 2 (HSV-1 and HSV-2), thymidine kinase deficient (TK–) HSV-1",,,,,
and vaccinia virus in human embryonic lung (HEL) cells.,,,,,,
,,Antiviral activity EC50 (lM)a,,,,Cytotoxicity (lM)
,,,,,,Cell morphology
Compound,,HSV-1,HSV-2,HSV-1 TK–,Vaccinia virus,(MCC)b
4,PMEX,21.5 (cid:3) 7.6,25.6 (cid:3) 14.8,23.7 (cid:3) 14.0,>345 (cid:3) 0,>345
5,(RS)-HPMPX,39 (cid:3) 27,20 (cid:3) 0,38 (cid:3) 0,39 (cid:3) 27,>100
6,(S)-HPMPX,33 (cid:3) 18,16 (cid:3) 6,20 (cid:3) 0,39 (cid:3) 27,>100
7,(R)-FPMPX,>313,>313,>313,>313,>313
8,(S)-FPMPX,>329,>329,>329,>329,>329
9,(R)-PMPX,>100,>100,>100,>100,>100
Acyclovir,,0.27 (cid:3) 0.12,0.14 (cid:3) 0.10,10 (cid:3) 0,>250,>250
Brivudin,,0.031 (cid:3) 0.020,112 (cid:3) 37,32.4 (cid:3) 24.1,8.26 (cid:3) 9.62,>250
Ganciclovir,,0.028 (cid:3) 0.015,0.032 (cid:3) 0.004,1.47 (cid:3) 1.60,>100,>100
Cidofovir,,1.50 (cid:3) 0.50,1.54 (cid:3) 1.46,1.92 (cid:3) 1.31,22.0 (cid:3) 19.9,>250
