0,1,2,3,4,5
,"Table 1. List of monoclonal antibodies, including the target antigen, therapeutic or diagnostic indication, source and data of approval by the agencies.",,,,
Antibody,Company *,Target,Indication,Source,Approval *
,,,Detection and treatmenf of,MOUSE; also with 124I or,
3F8,Memorial Sloan-Kettering Merck,GD2,,,Clinical trials
,,,neuroblastoma,131I,
,,Platelet,,,
Abciximab,Centocor B.V.,,,,
,,glycoprotein,High risk angioplasty,CHIMERIC Fab fragment,FDA 1994
(ReoPro®),Eli Lilly& Co.,,,,
,,GPIIb/IIIa.,,,
,,Act as surrogate,,,
Abagovomab,Menarini,,Ovarian cancer,MOUSE anti-idiotype,Clinical trials
,,antigen,,,
Adalimumab,,,Autoinmune disorders like,,
,,,,,FDA 2002
(Humira ®,Abbott Laboratories,TNF(cid:2),"arthritis reumatoid, psoriasis,",HUMAN,
,,,,,EMEA 2003
Trudexa ® ),,,Crohn´s disease,,
Adecatumumab,,,"Tumor cells (prostate, breast",,
,Micromet (MITI),EpCAM-CD326,,HUMAN,Clinical trials
(MT201),,,cancers),,
Afelimomab,,,,,Failure of clinical
,"BASF, Abbot laboratories",TNF(cid:2),Sepsis,MOUSE (Fab´)2 fragment,
(Segard TM),,,,,trials
Afutuzumab,,,,,
(Obinutuzumab),,,,,
,Hoffmann-La Roche,CD20,Lymphoma,HUMANIZED,Clinical trials
"(GA-101,",,,,,
RO5072759),,,,,
Alacizumab pegol,,,,,
,,,,HUMANIZED F(ab´)2,
"(CDP791,","Celltech, UCB",VEGFR2,Non-small cell lung cancer,,Phase II Clinical trials
,,,,fragment- pegylated,
g165 DFM-PEG),,,,,
ALD518,,,,HUMANIZED,
,"Alder Biopharmaceuticals, Inc. / Bristol-Myers Squibb",IL-6,Rheumatoid arthritis,,Phase II Clinical trials
(BMS-945429),,,,aglycosylated,
Alemtuzumab,,,,,
,,,Chronic lymphocytic,,FDA 2001
(Campath-1H®;,Genzyme,CD52,,HUMANIZED,
,,,leukaemia; T cell lymphoma,,EMEA 2001
MabCampath®),,,,,
