0,1,2,3,4,5,6
,hepatitis B virus (HBV): 24.3% (total number of claims: 2817; total number of conﬁrmed ODs: 685).,,,,,
,Table 2. Hepatitis B and C claims and conﬁrmed occupational diseases (ODs) per 100.000 full-time,,,,,
workers from 1996 to 2017.,,,,,,
Year,,Hepatitis B,,,Hepatitis C,
,"Claims per 100,000",,"ODs per 100,000","Claims per 100,000",,"ODs per 100,000"
,full-time workers,,full-time workers,full-time workers,,full-time workers
1996,8.3,,2.2,6.1,,2.9
1997,8.0,,2.1,7.8,,3.0
1998,8.7,,1.9,6.9,,2.9
1999,9.0,,2.2,8.9,,3.0
2000,7.6,,1.5,9.6,,3.4
2001,5.4,,1.4,10.0,,3.0
2002,5.3,,1.1,8.0,,2.5
2003,3.6,,0.8,6.6,,2.2
2004,3.1,,0.8,5.9,,2.0
2005,4.3,,1.2,4.9,,1.8
2006,3.2,,0.8,4.5,,1.7
2007,3.1,,0.8,3.5,,1.6
2008,2.8,,0.5,3.7,,1.0
2009,1.9,,0.4,2.5,,0.5
2010,1.7,,0.3,2.5,,0.8
2011,1.3,,0.5,1.9,,0.6
2012,1.3,,0.3,1.8,,0.5
2013,1.0,,0.4,1.2,,0.3
2014,1.3,,0.2,1.5,,0.6
2015,1.2,,0.2,1.2,,0.5
2016,0.6,,0.2,1.0,,0.3
2017,0.8,,0.2,0.6,,0.3
