0,1,2,3,4,5,6
,"bladder. Viral RNA was also detected in few animals in lungs,",,,"was detected in the brain, cerebellum, cerebrum, spinal cord",,
Table 4 Detection of MV RNA in biological fluids/excretions by RT-qPCR at day 11,,,,,,
Treatment group,,Detection of viral RNA,,,,"Result
infectivity"
,,,,,,assay
,,Signal < LODa,,Positive signal (+)b,,
,,Animals (N),Body fluid,Animals (N),Body fluid,
NaCl,Group 1,–,–,–,–,–
,Group 4,–,–,–,–,–
MV1-F4,Group 2,2 M,Faeces,–,–,Negative
,Group 5,1 F,"Urine, vaginal secretion",–,–,Negative
,Group 7,–,–,–,–,–
Rouvax,Group 3,1 F,Nasal swab,–,–,Negative
,Group 6,1 M,"Serum, faeces, PBMCs",1 M,Throat swab,Negative
,,1 M,"Nasal swab, faeces",,,
,,1 F,"Throat swab, vaginal secretion",,,
,Group 8,1 MM,PBMCs,–,–,Negative
