0,1,2,3,4,5,6,7,8,9,10
"Table 3: Results from BestKeeper analysis, Bestkeeper vs. Reference gene candidate",,,,,,,,,,
Coeff. of,RPII,Act,β2M,L13,PLA,TBP,GAP,PPI,G6P,Tub
corr. [r],,,,,,,,,,
(p-Value),,,,,,,,,,
CMV,0.75,0.79,0.76,0.13,0.89,0.10,0.92,0.91,0.75,0.95
,(0.005),(0.002),(0.005),(0.698),(0.001),(0.763),(0.001),(0.001),(0.005),(0.001)
HHV-6,0.79,0.73,0.54,0.30,0.93,0.79,0.94,0.75,0.82,0.97
,(0.002),(0.007),(0.069),(0.350),(0.001),(0.002),(0.001),(0.005),(0.001),(0.001)
CAMP,0.91,0.18,0.98,0.95,0.99,0.78,0.63,0.99,0.45,0.59
,(0.002),(0.662),(0.001),(0.001),(0.001),(0.022),(0.092),(0.001),(0.268),(0.127)
SARS,0.48,0.77,0.41,0.27,0.85,0.88,0.46,0.36,0.73,0.84
,(0.162),(0.010),(0.236),(0.452),(0.002),(0.001),(0.177),(0.307),(0.017),(0.002)
YF,0.90,0.91,0.96,0.25,0.98,0.94,0.99,0.92,0.93,0.92
,(0.001),(0.001),(0.001),(0.492),(0.001),(0.001),(0.001),(0.001),(0.001),(0.001)
,Abbreviations: SD [± CT]: the standard deviation of the CT; BK: BestKeeper; SumV: Sum of viral infection SD values; SumRGC: Sum of reference gene,,,,,,,,,
SD values,,,,,,,,,,
