0,1,2,3,4,5,6
,,,No. virus detection,,,
,,Children,,,Adults,
,Tested No.,Single virus,Co-detectiona,Tested No.,Single virus,Co-detectiona
IFA,156,91,12 (13.2),59,55,4 (6.8)
IFB,134,131,3 (2.3),31,31,0 (0)
RSV A,486,472,14 (3.0),9,5,4 (44.4)
RSV B,328,314,14 (4.5),6,4,2 (33.3)
PIV 1,135,124,11 (8.9),4,3,1 (25.0)
PIV 2,39,33,6 (15.4),1,1,0 (0)
PIV 3,236,218,18 (7.6),11,9,2 (18.2)
PIV 4,45,39,6 (13.3),5,5,0 (0)
AdV,537,256,281 (52.3),11,9,2 (18.2)
hRV,889,610,279 (31.4),32,29,3 (9.4)
hMPV,273,169,104 (38.1),29,29,0 (0)
hCoV-229E,63,47,16 (25.4),0,0,0 (0)
hCoV-OC43,110,83,27 (24.5),18,13,5 (27.8)
hBoV,208,64,144 (29.2),1,0,1 (100)
EV,172,84,88 (51.2),0,0,0 (0)
aCo-infection was counted as a separate case.,,,,,,
