0,1,2,3,4,5,6,7,8,9,10
Maximized log-likelihood values are presented in the electronic supplementary material. The bottom row gives the Spearman,,,,,,,,,,
"rank correlation of the columns with N with * denoting signiﬁcance at the 5 per cent level, ** the 1 per cent level and *** the",,,,,,,,,,
N,a,sSE,R0,LP,IP,a,i,c,r,c
2,0.95,0.075,33,7.87,2.28,0.38,0.01,0.55,0.75,0.64
4,0.97,0.060,28,7.28,1.93,0.16,0.03,0.62,0.60,0.69
6,1.04,0.054,21,5.93,1.78,0.27,0.01,0.44,0.13,2.87
11,0.99,0.078,28,5.48,1.98,0.20,0.04,0.42,0.46,0.82
11,1.04,0.070,53,10.29,2.72,0.34,0.03,0.26,0.63,0.48
18,0.93,0.069,23,8.07,2.55,0.30,0.05,0.39,0.78,0.40
29,0.94,0.061,25,6.82,3.03,0.16,0.04,0.35,0.31,0.95
39,1.01,0.071,36,9.07,2.66,0.20,0.07,0.31,0.65,0.41
66,1.00,0.096,34,7.00,5.44,0.30,0.19,0.33,0.70,0.40
245,1.00,0.054,34,9.86,3.09,0.22,0.14,0.27,0.60,0.27
294,1.00,0.053,36,10.80,3.22,0.25,0.27,0.30,0.60,0.19
302,0.97,0.064,39,9.18,5.46,0.22,0.14,0.27,0.58,0.26
307,0.98,0.038,23,5.72,3.69,0.16,0.17,0.34,0.61,0.26
443,1.01,0.039,27,6.19,4.94,0.20,0.44,0.34,0.63,0.20
510,1.00,0.078,48,9.48,10.92,0.27,1.25,0.59,0.67,0.17
515,1.02,0.043,33,7.23,6.38,0.31,0.85,0.23,0.65,0.17
704,0.97,0.055,33,11.11,6.94,0.29,0.59,0.36,0.55,0.16
802,0.98,0.053,48,7.90,9.80,0.30,0.26,0.19,0.49,0.14
1118,1.02,0.056,35,11.23,7.90,0.31,1.09,0.61,0.56,0.19
3390,0.98,0.088,57,13.14,12.51,0.55,2.90,0.56,0.49,0.12
,0.14,20.27,0.44,0.46*,0.94***,0.26,0.94***,20.16,20.16,20.93***
