0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Metelimumab,,,,,
,Cambridge Antibody Technology,TGF β1,Scleroderma,HUMAN,Dropped
(CAT-192),,,,,
Milatuzumab,"Immunomedics, Inc",CD74,Multiple myeloma,HUMANIZED-doxorubicin,Clinical trials
Minretumomab,?,TAG-72,Cancer,MOUSE,?
Mitumomab,ImClone Systems Inc./ Memorial Sloan-Kettering Cancer,,Melanoma and Small cell,,
,,GD3 ganglioside,,MOUSE,Phase III Clinical trials
(BEC2),Center/Merck KgaA,,lung carcinoma,,
Morolimumab,?,Rhesus factor,Immunosuppresor,HUMAN,?
Motavizumab,,RSV,Prevention of respiratory,,
,MedImmune,,,HUMANIZED,FDA withdrawn 2010
(Numax),,glycoprotein F,syncitial inf.,,
Muromonab-CD3.,,,,,
,,,Prevention of organ transplant,,FDA 1986
(Orthoclone,"Ortho Biotech, Inc. (subsidiary of J&J) Janssen-Cilag",CD3,,MOUSE,
,,,rejection,,EMEA 1987
OKT3TM),,,,,
,,,,MOUSE-enterotoxin A,
Nacolomab,,,,,
,?,C242,Colorectal tumor,from Staphylococcus,?
tafenatox,,,,,
,,,,aureus,
Naptumomab,,,,,
,,,,MOUSE Fab fragment-,
estafenatox (ABR-,,TPBG (trophoblast,,,
,Active Biotech AB,,Several tumors,enterotoxin E from,Clinical trials
"217620, ANYARA,",,"glycoprotein, 5T4)",,,
,,,,Staphylococcus aureus,
TTS CD3),,,,,
,,,,,FDA 2004/
Natalizumab,,Integrin (cid:2)4 subunit,"Multiple Sclerosis, Chron´s",,withdrawn/ back on
,Biogen Idec and Elan Corp.,,,HUMANIZED,
(Tysabri®),,of (cid:2)4(cid:4)1,disease,,2006/ EMEA only for
,,,,,restricted cases
Nebacumab,,,,,
"(centoxin, HA-1A,",Centocor,Endotoxin,Sepsis,HUMAN,Withdrawn in 1993
septomonab),,,,,
