0,1,2,3,4,5
,,,,,ket
Taverner 1999,Single,Pseudoephedrine,Oral,1 day,-
Latte 2004,Single,Pseudoephedrine,Oral,1 day,-
Eccles 2008,Multiple,Xylometazoline,Topical,Max 10 days,-
Eccles 2005,Multiple,Pseudoephedrine,Oral,3 days,-
Eccles 2006,Multiple,Pseudoephedrine,Oral,3 days,-
Eccles 2014,Multiple,Pseudoephedrine,Oral,3 days,-
Sperber 1989,Multiple,Pseudoephedrine,Oral,4 days,-
Bye 1980,Multiple,Pseudoephedrine,Oral,10 days,-
Jawad 1998,Multiple,Pseudoephedrine,Oral,1 day,-
Reinecke 2005,Multiple,Oxymetazoline,Topical,10 days,-
Latte 2007,Multiple,Pseudoephedrine,Oral,4 days,-
