0,1,2,3,4,5,6,7,8
Table 2,,,,,,,,
Susceptibility of different strains of female rats when immunized with 150 m,,,,,g of CMP,,,
Strain,RT1,Incidence,Mean day,Mean,Mean maximal,Mean day,Microscopic,Microscopic
,,,of onset,scoreA,scoreA,of score 5A,"score noseA,B","score larynxA,B"
DA,av1,0/8,–,–,–,–,"+A, +H",N
E3,u,0/8,–,–,–,–,"++A, +H","+A, +H"
LEW,l,7/8,55 ± 35,2.7,3.5 ± 1.1,70 ± 20,"++A, +++H","+++A, +++H"
LEW.1A,a,6/8,57 ± 27,2.1,2.8 ± 0.7,–,"++A, +++H","+++A, +++H"
LEW.1C,c,0/4,–,–,–,–,"+A, ++H",+H
LEW.1D,d,4/10,32 ± 12,2.0,2 ± 0,–,"+A, ++H","++A, +H"
LEW.1F,f,12/14,26 ± 16,2.0,3.9 ± 1.2,19 ± 2,"+++A, ++H","+++A, +H"
LEW.1N,n,0/4,–,–,–,–,"+++A, +H",N
LEW.1W,u,0/9,–,–,–,–,"+A, +H","+A, +H"
,C,,,,,,,
Control 1C,,0/ 18,–,–,–,–,N,N
,D,,,,,,,
Control 2D,,0/ 18,–,–,–,–,N,N
