0,1,2,3,4
Table 1: Clinical information of 2008 MACS study participants,,,,
,ID,Sample Date,Viral Load (copies/ml),CD4/mm3
Group A = HIV-1 Negative N = 10,XX110,8/27/2008,N/A,642
,XX712,8/16/2008,N/A,1317
,XX163,8/19/2008,N/A,899
,XX983,8/19/2008,N/A,1153
,XX271,9/5/2008,N/A,828
,XX003,9/16/2008,N/A,547
,XX744,9/25/2008,N/A,1520
,XX186,9/24/2008,N/A,839
,XX148,9/17/2008,N/A,724
,XX021,8/19/2008,N/A,845
Group B = HIV-1 Positive/No antiretroviral treatment,XX280,8/26/2008,1003,923
(ART) N = 11,,,,
,XX495,8/16/2008,35471,238
,XX326,8/23/2008,20149,392
,XX286,9/17/2008,2974,320
,XX119,8/26/2008,18231,301
,XX200,8/26/2008,58200,149
,XX305,9/4/2008,582,388
,XX053,9/26/2008,78636,406
,XX109,9/25/2008,428,358
,XX013,9/12/2008,20441,457
,XX634,9/18/2008,6779,352
Group C = HIV -1 Positive/ART/Non-detectable viral load N = 13,XX484,8/19/2008,<50,440
,XX008,8/20/2008,<50,890
,XX523,9/5/2008,<50,696
,XX245,9/23/2008,<50,566
,XX163,9/10/2008,<50,549
,XX690,9/9/2008,<50,385
