0,1,2,3,4,5
,,,Table 10,,
Seroprevalences of T. gondii infection in sheep (1990–2000),,,,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
Lambs,,,,,
Zimbabwe,< 1992,6,107,IFAT,[457]
,< 1992,3,107,ELISA,[457]
Slaughter sheep,,,,,
Djibouti,< 1994,10,486,IHAT,[398]
Egypt,< 1990,29,17,IHAT,[399]
Indonesia,< 1998,60,123,IHAT,[476]
Iran,1984–88,14,138,LAT,[405]
Norway,1993,18,2070,ELISA,[145]
,1993,16,1940,ELISA,[146]
Pakistan,1993,3,40,LAT,[413]
Saudi Arabia,< 1997,39,100,IHAT,[477]
Trinidad,< 1996,36,14,CAT,[420]
Turkey,1993–94,37,712,SFDT,[478]
USA (North East),< 1990,59,654,ELISA,[479]
Farmed sheep,,,,,
Austria,< 1991,72,531,CFT,[480]
,< 1996,66,4079,IFAT,[114]
Bangladesh,< 1993,64,56,LAT,[481]
Brazil,< 1999,52,228,IFAT,[394]
Cameroon,< 1994,32,211,LAT,[482]
Canada,1988,58,3872,ELISA,[483]
Chile,< 1999,28,408,IFAT,[484]
,< 1999,12,408,IHAT,[484]
China,< 1991,7,202,IHAT,[395]
Croatia,< 1994,4,95,DAT,[485]
Czech Republic,1982–89,55,886,SFDT,[486]
,1982–89,40,484,CFT,[486]
