0,1,2,3,4,5,6,7,8,9,10
Table 5. Transmissible Gastroenteritis virus (TGEV) titer during 56 day incubation in feed ingredients.,,,,,,,,,,
Incubation,,,,,,TGEV Virus titer Log TCID50/mL,,,,
Period,,,,,,,,,,
,Feed,SDPP1,Meat,Meat Bone,Blood,Soybean,Corn,Low oil,Medium oil,High oil
,,,Meal,Meal,Meal,Meal,,DDGS2,DDGS2,DDGS2
0,5.61,3.51,6.06,5.28,5.83,7.17,4.51,6.62,6.17,7.06
1,4.50,3.95,4.62,3.51,4.95,4.61,3.17,4.06,3.84,4.06
3,3.40,3.51,3.17,3.29,4.06,5.40,2.06,3.84,3.06,3.06
7,2.72,3.40,2.51,2.51,3.06,4.95,2.51,2.95,2.61,2.51
14,2.51,3.51,2.51,2.40,2.29,4.51,3.61,2.51,2.40,2.51
21,2.51,2.73,1.51,1.51,1.40,5.51,2.18,1.61,2.51,2.40
28,2.51,2.51,1.51,1.51,1.51,4.73,2.29,2.28,2.17,2.51
35,2.51,1.51,1.28,1.51,1.51,5.29,1.95,2.06,1.51,1.84
42,2.51,0.51,0.95,0.61,1.51,4.50,1.61,0.51,0.51,1.72
49,1.06,0.51,0.51,0.51,0.51,5.17,1.51,0.51,0.51,0.51
56,0.51,0.51,0.51,0.51,0.51,4.95,0.51,0.51,0.51,0.51
Log Reduction,,,,,,,,,,
7,2.89,0.11,3.56,2.78,2.77,2.22,2.00,3.67,3.56,4.56
14,3.11,0.00,3.56,2.88,3.55,2.67,0.89,4.11,3.78,4.56
28,3.11,1.00,4.56,3.78,4.33,2.44,2.22,4.34,4.00,4.56
42,3.11,3.00,5.11,4.67,4.33,2.67,2.89,6.11,5.67,5.34
56,5.11,3.00,5.56,4.78,5.33,2.22,4.00,6.11,5.67,6.56
