0,1,2,3,4,5
*P < .05.,,,,,
,TA B L E   3  Cell passages of field samples positive for influenza virus plus other viruses,,,,
,,Clinical samples,MDCK‐S‐passaged,MDCK‐A‐passaged,LLC‐MK2D‐passaged
Group,Target viruses,(positive/total),samples (positive/total),samples (positive/total),samples (positive/total)
Triple infection 1,INFA,100% (2/2),100% (2/2),100% (2/2),0% (0/2)
,RHV,100% (2/2),0% (0/2),0% (0/2),0% (0/2)
,CVEV,100% (2/2),0% (0/2),0% (0/2),0% (0/2)
Triple infection 2,INFA,100% (1/1),100% (1/1),100% (1/1),0% (0/1)
,OC43,100% (1/1),0% (0/1),0% (0/1),0% (0/1)
,ADVB,100% (1/1),0% (0/1),0% (0/1),0% (0/1)
Double infection 1,INFA,100% (6/6),100% (6/6)*,100% (6/6)*,16.7% (1/6)
,OC43,100% (6/6),0% (0/6),0% (0/6),0% (0/6)
Double infection 2,INFA,100% (4/4),100% (4/4)*,100% (4/4)*,0% (0/4)
,CVEV,100% (4/4),0% (0/4),0% (0/4),25% (1/4)
Double infection 3,INFA,100% (3/3),100% (3/3)**,100% (3/3)**,33.3% (1/3)
,RHV,100% (3/3),0% (0/3),0% (0/3),0% (0/3)
Double infection 4,INFA,100% (2/2),100% (2/2),100% (2/2),0% (0/2)
,NL63,100% (2/2),0% (0/2),0% (0/2),0% (0/2)
Double infection 5,INFA,100% (1/1),100% (1/1),100% (1/1),0% (0/1)
,BocV,100% (1/1),0% (0/1),0% (0/1),0% (0/1)
Double infection 6,INFB,100% (1/1),100% (1/1),100% (1/1),0% (0/1)
,229E,100% (1/1),0% (0/1),0% (0/1),0% (0/1)
Double infection 7,INFB,100% (1/1),100% (1/1),100% (1/1),0% (0/1)
,ADVB,100% (1/1),0% (0/1),0% (0/1),0% (0/1)
