0,1,2,3,4,5,6
Parameters,No. of sample,HPIV,HPIV-1,HPIV-2,HPIV-3,HPIV-4
Year,,,,,,
2011,772,70 (9(cid:3)07),28 (40(cid:3)00),8 (11(cid:3)43),27 (38(cid:3)57),7 (10(cid:3)00)
2012,850,38 (4(cid:3)47),11 (28(cid:3)95),5 (13(cid:3)16),17 (44(cid:3)74),5 (13(cid:3)16)
2013,1052,37 (3(cid:3)52),2 (5(cid:3)40),15 (40(cid:3)54),8 (21(cid:3)62),12 (32(cid:3)43)
2014,1304,72 (5(cid:3)52),15 (20(cid:3)83),5 (6(cid:3)94),36 (50(cid:3)00),16 (22(cid:3)22)
Total,3978,217 (5(cid:3)46),56 (25(cid:3)81),33 (15(cid:3)21),88 (40(cid:3)55),40 (18(cid:3)43)
Gender,,,,,,
Male,2214,125 (5(cid:3)65),34 (27(cid:3)20),19 (15(cid:3)2),57 (45(cid:3)60),15 (12(cid:3)00)
Female,1764,92 (5(cid:3)22),22 (23(cid:3)91),14 (15(cid:3)22),31 (33(cid:3)69),25 (27(cid:3)17)
Age group (Years),,,,,,
0–5,753,67 (7(cid:3)75),8 (11(cid:3)94),12 (17(cid:3)91),37 (55(cid:3)22),10 (14(cid:3)93)
6–15,519,21 (4(cid:3)05),5 (23(cid:3)81),4 (19(cid:3)05),7 (33(cid:3)33),5 (23(cid:3)81)
16–25,615,26 (4(cid:3)23),12 (46(cid:3)15),2 (7(cid:3)67),7 (26(cid:3)92),5 (19(cid:3)23)
26–59,1413,66 (4(cid:3)67),22 (33(cid:3)333),6 (9(cid:3)09),22 (33(cid:3)33),16 (24(cid:3)24)
≥60,678,37 (5(cid:3)46),9 (24(cid:3)32),9 (24(cid:3)32),15 (40(cid:3)54),4 (10(cid:3)81)
Infection sites,,,,,,
URTIs*,2171,127 (5(cid:3)85),33 (25(cid:3)98),21 (16(cid:3)54),42 (33(cid:3)07),30 (23(cid:3)62)
LRTIs**,1807,90 (4(cid:3)98),23 (25(cid:3)56),12 (13(cid:3)33),46 (51(cid:3)11),10 (11(cid:3)11)
