0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,It,,,,,It,,,,It,,
t,St,"α
=
µ
10
,",=,0,Rt,St,"α
=
µ
=
5
,",0,Rt,St,"α
=
µ
=
5
,",5,Rt
0,0.40000,0.40000,,,0.20000,0.40000,0.40000,,0.20000,0.40000,0.40000,,0.20000
1,0.24000,0.55998,,,0.20002,0.24000,0.55730,,0.20270,0.24000,0.16000,,0.60000
2,0.10560,0.69435,,,0.20004,0.10625,0.68730,,0.20645,0.20160,0.03840,,0.76000
3,0.03228,0.76765,,,0.20008,0.03322,0.75570,,0.21108,0.19386,0.00774,,0.79840
4,0.00750,0.79239,,,0.20011,0.00812,0.77571,,0.21617,0.19236,0.00150,,0.80614
5,0.00156,0.79830,,,0.20015,0.00182,0.77678,,0.22140,0.19207,0.00029,,0.80764
6,0.00031,0.79950,,,0.20018,0.00041,0.77296,,0.22663,0.19201,0.00006,,0.80793
7,0.00006,0.79972,,,0.20022,0.00009,0.76807,,0.23184,0.19200,0.00001,,0.80799
8,0.00001,0.79973,,,0.20025,0.00002,0.76296,,0.23702,0.19200,0.00000,,0.80800
9,0.00000,0.79971,,,0.20029,0.00001,0.75784,,0.24216,0.19200,0.00000,,0.80800
10,0.00000,0.79967,,,0.20033,0.00000,0.75273,,0.24726,0.19200,0.00000,,0.80800
11,0.00000,0.79964,,,0.20036,0.00000,0.74766,,0.25234,0.19200,0.00000,,0.80800
12,0.00000,0.79960,,,0.20040,0.00000,0.74263,,0.25737,0.19200,0.00000,,0.80800
13,0.00000,0.79956,,,0.20044,0.00000,0.73762,,0.26238,0.19200,0.00000,,0.80800
14,0.00000,0.79953,,,0.20047,0.00000,0.73265,,0.26735,0.19200,0.00000,,0.80800
