0,1,2,3,4,5,6,7,8,9
,Table 2 Matrix based on reported travel patterns in South Africa,,,,,,,,
,EC,FS,GT,KZN,LP,MP,NC,NW,WC
EC,1.0000,0.0069,0.0479,0.0190,0.0118,0.0095,0.0026,0.0070,0.0293
FS,0.0085,1.0000,0.0251,0.0100,0.0062,0.0050,0.0014,0.0036,0.0153
GT,0.0248,0.0105,1.0000,0.0291,0.0180,0.0146,0.0040,0.0107,0.0449
KZN,0.0240,0.0102,0.0711,1.0000,0.0175,0.0141,0.0039,0.0103,0.0435
LP,0.0163,0.0069,0.0483,0.0192,1.0000,0.0096,0.0027,0.0070,0.0296
MP,0.0072,0.0031,0.0213,0.0085,0.0052,1.0000,0.0012,0.0031,0.0131
NC,0.0034,0.0015,0.0101,0.0040,0.0025,0.0020,1.0000,0.0015,0.0062
NW,0.0100,0.0042,0.0296,0.0117,0.0073,0.0059,0.0016,1.0000,0.0181
WC,0.0158,0.0067,0.0468,0.0186,0.0115,0.0093,0.0026,0.0068,1.0000
