0,1,2,3,4,5
,,,Table 2: Characteristics of 19 included trials.,,
,,,(a),,
,Number of participants,"Age (mean ± SD/range, y)","Sex (male, %)","Disease course (mean ± SD/range, y)",
Studies,,,,Degree of UC,Diagnosis
,"Experiment
Control","Experiment
Control",Experiment Control,"Experiment
Control",
,,"58.1 ± 8.2
58.4 ± 9.0",,"3.6 ± 1.6
3.3 ± 1.4",
Gong 2015 [24],"40
40",,"45.0
45.0
Mild to moderate",,WGOPGDMIBD (revised 2010)
,,"44 ± 13.1
43.5 ± 12.3",,"4.8 ± 2.5
4.5 ± 2.3",
Han 2015 [25],"20
20",,"35.0
35.0",NR,NR
,,"67.1 ± 10.4
68.5 ± 8.6",,,
Huang 2013 [26],"40
40",,"42.5
50.0
Mild to severe","NR
NR",WGOPGDMIBD (revised 2010)
,,"45.2 ± 3.7
45.3 ± 3.5",,"3.8 ± 1.4
3.5 ± 1.3",
Jin 2015 [27],"90
90",,"54.4
54.4",NR,CTCMDTUC (revised 2010)
Kan 2013 [28],"46
46",20∼74,"NR
NR","NR
NR
NR",CCDTIBD (revised 2007)
,,"34.9 ± 6.2
34.5 ± 6.5",,"2.4 ± 0.7
2.5 ± 1.0",
Li 2015 [29],"50
50",,"66.0
66.0",NR,WGOPGDMIBD (revised 2010)
Liu 2015 [30],"30
30","24∼62
27∼63","40.0
40.0","NR
1∼8
0.75∼6",CCDTIBD (revised 2007)
Ma 2014 [31],"30
30","20∼50
17∼50","60.0
60.0
Mild to moderate","0.5∼2
0.25∼2",NR
,,36.3 ± 5,,,
Ouyang 2014 [32],"34
33",,"NR
NR
Mild to moderate","NR
NR",CCDTIBD (revised 2007)
Ouyang 2011 [33],"42
42",20∼78,"NR
NR
Mild to moderate","NR
NR",NR
,,"43.5 ± 10.4
45.2 ± 11.3",,,
Tan 2014 [34],"35
35",,"54.3
54.3","NR
0.5∼16
0.5∼14",WGOPGDMIBD (revised 2010)
Wang 2013 [35],"36
36",18∼70,"NR
NR
Mild to moderate","NR
NR",CCDTIBD (revised 2007)
Xu 2014 [36],"20
20",23∼55,"NR
NR
Mild to moderate","NR
NR",NR
,,"51.02 ± 3.14
50.20 ± 3.03",,"5.49 ± 1.45
5.93 ± 1.57",
Yin 2014 [37],"27
27",,"48.1
48.1
Moderate to sever",,NR
,,,,"8.5 ± 0.9
8.2 ± 0.8",
Yue 2013 [38],"55
55","20∼74
19∼74","41.8
41.8
Mild to moderate",,CCDTIBD (revised 2012)
,,"46.0 ± 3.5
45.0 ± 2.5",,9.5 ± 0.5,
Zeng 2013 [39],"20
20",,"40.0
40.0
Mild to moderate",8.5 ± 1.5,CCDTIBD (revised 2007)
Zhang 2012 [40],"28
28","NR
NR","NR
NR","NR
NR
NR",NR
,,"45 ± 12
47 ± 11",,,
Zhang 2014 [41],"30
30",,"46.7
46.7
Mild to moderate","NR
NR",NR
Zheng 2013 [42],"30
30","22∼63
29∼58","63.3
63.3","NR
0.7∼14
0.9∼9",CCDTIBD (revised 2007)
,,,(b),,
