0,1,2,3,4
,Table 6. Summary data on the aptamers selected against inﬂuenza virus discussed herein.,,,
Virus,Name,DNA/RNA,Target,References
Inﬂuenza H3N2,Clone B,RNA,HA,[139]
Inﬂuenza H3N2,PN30-10-16 PN30-10-1,RNA,HA,"[140,141]"
Inﬂuenza H1N1,"D26, D12",RNA,HA,[142]
,,,HA (4 cycles),
Inﬂuenza H5N1,"(1), (2), (3)",DNA,,"[143,148–152]"
,,,and virus,
Inﬂuenza H1N1,n.d.,DNA,virus,[144–146]
Inﬂuenza H5N1,n.d.,DNA,HA,[148]
Inﬂuenza H5Nx,"IF10, IF15, IF20, IF22, IF23",DNA,Virus,[153]
,,,HA-(91–261),
Inﬂuenza H3N2,"A21, A22",DNA,,[154]
,,,peptide,
Inﬂuenza H5N1,"A05, A10",DNA,HA from H5N1,[155]
,,,Sialic Acid,
,"CP9P526, CP9P528, CP9P536, CP9P554,",,,
Inﬂuenza H1N1,,DNA,Receptor (SAR),[156]
,CP9P596,,,
,,,epitope,
,,,2nd generation,
,"BV42, BV35r",DNA,,[157]
,,,(A22),
Inﬂuenza H1N1,"1, 2",DNA,HA,[158]
,,,H9 peptide,
Inﬂuenza H9N2,"C7, C7-35M",DNA,,[159]
,,,"(HA,101–257)",
Inﬂuenza H5N1,"8-1, 8-3, 8-10",RNA,HA,[160]
Inﬂuenza H9N2,"A9, B4",DNA,HA,[161]
Inﬂuenza A,n.d.,DNA,NS1,[163]
Inﬂuenza H5N1,"PAN-1, PAN-2, PAN-3, PAN-4, PAN-5, PAN-6",DNA,PA,[168]
,n.d. = not determined.,,,
