0,1,2,3,4,5
Table 2.,"In vitro and in vivo anti-TMV activity of chiral phenanthroquinolizidine alkaloids 2, 3, 5, 6, 8 and 9.",,,,
,,"I
nvitro","I
nvivo",,
Compd.,Concn. (mg/mL),,,,
,,Inhibition,Inactivation,Curative,Protection
,,ratio (%),effect (%),effect (%),effect (%)
2,500,72.5+1,76.3+3,76.2+2,65.4+1
,100,55.6+2,52.4+1,50+1,41.8+2
3,500,51.2+4,46.2+2,43.5+2,47.1+3
,100,25.3+1,17.8+5,13.4+3,22.2+6
5,500,51.8+4,45.6+1,49.4+1,47.2+2
,100,27.6+3,18.9+2,26.2+1,27.9+1
6,500,42.7+3,30.1+2,36.4+2,46.6+5
,100,20.0+1,16.2+3,25.9+3,18.0+2
8,500,64.6+3,61.5+1,60.0+1,57.8+5
,100,33.3+1,27.2+2,25.3+1,35.6+3
9,500,45.2+5,40.1+3,41.8+1,36.9+2
,100,10.3+3,21.3+12,22.4+7,18.5+9
(R)-Antofine,500,52.8+1,42.7+2,46.0+1,45.5+3
,100,27.4+2,15.3+2,19.4+1,20.4+4
Ribavirin,500,41.0+3,33.8+2,36.7+1,38.9+3
,100,19.6+5,9.8+2,8.2+1,7.5+2
Ningnanmycin,500,70.2+1,68.5+1,56.0+2,66.6+1
,100,23.9+2,37.7+3,18.9+1,25.2+2
