0,1,2,3,4,5,6
,Table 2: Positive rate of coinfection with respiratory viruses versus mono-infection in patients with URTIs and LRTIs.,,,,,
,,URTIs (number/percentage),,,LRTIs (number/percentage),
,All,Mono-infection,Co-infection,All,Mono-infection,Co-infection
ADV,5/1.26,2/0.50,3/0.76,5/1.55,1/0.31,4/1.24
HBoV,2/0.50,0,2/0.50,27/8.36,12/3.72,15/4.64
CoV,8/2.02,5/1.26,3/0.76,10/3.1,1/0.31,9/2.79
hMPV,8/2.02,5/1.26,3/0.76,18/5.57,11/3.41,7/2.17
IFV,77/19.40,72/18.14,5/1.26,18/5.57,9/2.79,9/2.79
IFVA,58/14.61,54/13.60,4/1.01,13/4.02,8/2.48,5/1.55
IFVB,14/3.53,13/3.27,1/0.50,5/1.55,1/0.31,4/1.24
IFVC,5/1.26,5/1.26,0,0,0,0
RSV,3/0.76,1/0.25,2/0.50,32/9.91,13/4.02,19/5.88
RSVA,1/0.25,0,1/0.25,4/1.24,3/0.93,1/0.31
RSVB,2/0.50,1/0.25,1/0.25,28/8.67,10/3.10,18/5.57
PIV,43/10.83,32/8.06,11/2.77,85/26.32,44/13.62,41/12.69
PIV1,13/3.27,10/2.51,3/0.76,12/3.72,4/1.24,8/2.48
PIV2,1/0.25,1/0.25,0,0,0,0
PIV3,24/6.05,16/4.03,8/2.02,67/20.74,37/11.46,30/9.29
PIV4,5/1.26,5/1.26,0,6/1.86,3/0.93,3/0.93
EV,25/6.30,19/4.79,6/1.51,4/1.24,3/0.93,1/0.31
RV,42/10.58,33/8.31,9/2.27,90/27.86,43/13.32,47/14.55
