0,1,2,3,4,5,6,7,8,9,10
,,,6hpi,,,,,24hpi,,
,,,SILAC L:H ratio,,,,SILAC L:H ratio,,,
,,Experiment,,,,,Experiment,,,
HGNC,1,2,3,Avg,WB,1,2,3,Avg,WB
GAPDH,1.11,0.92,1.24,1.09,1.02,1.09,1.02,1.16,1.09,0.98
LTF,8.88,ND*,ND,8.88,1.74,22.0,4.20,7.19,11.13,1.89
ISG15,ND,ND,ND,ND,2.45,7.24,4.06,2.66,4.65,16.48
OAS3,ND,ND,ND,ND,0.76,3.96,7.51,ND,5.74,10.59
SCG2,ND,ND,ND,ND,0.51,7.08,8.19,ND,7.64,1.96
hnRNPA1,1.11,0.95,0.94,1.00,1.36,1.21,1.11,0.83,1.05,1.02
IFIT2,ND,ND,ND,ND,0.95,4.22,ND,3.02,3.62,1.28
BAD,2.71,4.52,ND,3.61,0.83,0.76,ND,ND,0.76,0.54
PTPN12,0.40,ND,ND,0.40,0.78,0.29,ND,ND,0.29,0.38
STAT1,1.31,0.94,ND,1.11,1.24,2.16,1.65,4.14,2.38,2.73
