0,1,2,3,4,5,6,7,8
Table 2: Relative comparison of the number of Asian research articles during 1998--2006,,,,,,,,
,,Relative to the domestic,,"Relative to the total number of OR, RV",,,"Relative to the total number of OR, RV",
,total number,,,or OR+RV of 11 Asian countries,,,or OR+RV of the world,
,OR/OR+ RV,RV/OR+ RV,OR/OR,RV/RV,OR+RV/,OR/OR,RV/RV,OR+RV/
,,,,,OR+RV,,,OR+RV
Japan,93.3,6.7,46.1,63.0,46.9,5.9,3.5,5.6
China,98.5,1.5,16.3,4.7,15.7,2.1,0.3,1.9
India,95.8,4.2,16.3,13.5,16.1,2.1,0.7,1.9
Taiwan,95.3,4.7,9.9,9.4,9.9,1.3,0.5,1.2
Korea,97.8,2.3,5.9,2.7,5.8,0.8,0.1,0.7
Singapore,91.0,9.0,1.9,3.5,2.0,0.2,0.2,0.2
Malaysia,94.9,5.1,1.0,1.0,1.0,0.1,0.1,0.1
Indonesia,98.3,1.7,0.9,0.3,0.8,0.1,< 0.1,0.1
Vietnam,96.4,3.6,0.8,0.6,0.8,0.1,< 0.1,0.1
Thailand,92.3,7.7,0.5,0.9,0.6,0.1,< 0.1,0.1
Philippines,93.8,6.2,0.5,0.6,0.5,0.1,< 0.1,0.1
Asian,NA,NA,NA,NA,NA,12.8,5.5,12.0
countries,,,,,,,,
(above 11,,,,,,,,
countries),,,,,,,,
,The numeric data show %.,,,,,,,
,"OR, original articles; RV, reviews; NA, not applicable.",,,,,,,
