0,1,2,3,4,5,6
Table 2 Clinical Signs scores of SPF chickens inoculated with IBV strains IBV/RAIBV infectious bronchitis virus,,,,,,
IBV/RA Strain,,,,,,
Days Post,Clinical Score (0 to 3),,,,,
inoculation,,,,,,
,No sing (0),Sneezing (1),Tracheal Râle (2),Pulmonary Rale (2),Sick (3),Day Score
1,9/10,1/10,0/10,0/10,0/10,1
2,3/10,4/10,2/10,1/10,0/10,10
3,2/10,3/10,2/10,2/10,1/10,12
4,1/10,2/10,4/10,2/10,1/10,18
5,0/10,3/10,6/10,1/10,1/10,14
6,0/7,3/7,2/7,2/7,0/7,11
7,1/7,4/7,2/7,0/7,0/7,8
8,1/7,4/7,2/7,0/7,0/7,8
9,2/7,3/7,2/7,0/7,0/7,7
10,2/7,2/7,3/7,0/7,0/7,8
11,3/7,1/7,2/7,0/7,0/7,5
12,3/7,2/7,2/7,0/7,0/7,6
Total score,108,,,,,
IBV infectious bronchitis virus,,,,,,
