0,1,2,3,4,5,6
,Table 2. Rescue efficiency of,,internal gene reassortants between Bat09:mH1mN1 and PR8.,,,
,Pols*,NP,M,NS,"HA,NA",Rescue**
1,Bat,Bat,Bat,Bat,"mH1,mN1",++++
2,Bat,Bat,Bat,PR8,"mH1,mN1",Neg
3,Bat,Bat,PR8,Bat,"mH1,mN1",+++
4,Bat,Bat,PR8,PR8,"mH1,mN1",Neg
5,Bat,PR8,Bat,Bat,"mH1,mN1",Neg
6,Bat,PR8,Bat,PR8,"mH1,mN1",Neg
7,Bat,PR8,PR8,Bat,"mH1,mN1",Neg
8,Bat,PR8,PR8,PR8,"mH1,mN1",Neg
9,PR8,Bat,Bat,Bat,"mH1,mN1",Neg
10,PR8,Bat,Bat,PR8,"mH1,mN1",Neg
11,PR8,Bat,PR8,Bat,"mH1,mN1",Neg
12,PR8,Bat,PR8,PR8,"mH1,mN1",Neg
13,PR8,PR8,Bat,Bat,"mH1,mN1",Neg
14,PR8,PR8,Bat,PR8,"mH1,mN1",Neg
15,PR8,PR8,PR8,Bat,"mH1,mN1",Neg
16,PR8,PR8,PR8,PR8,"mH1,mN1",Neg
17,Bat,Bat,Bat,Bat,PR8,Neg
18,Bat,Bat,Bat,PR8,PR8,Neg
19,Bat,Bat,PR8,Bat,PR8,Neg
20,Bat,Bat,PR8,PR8,PR8,Neg
21,Bat,PR8,Bat,Bat,PR8,Neg
22,Bat,PR8,Bat,PR8,PR8,Neg
23,Bat,PR8,PR8,Bat,PR8,Neg
24,Bat,PR8,PR8,PR8,PR8,Neg
25,PR8,Bat,Bat,Bat,PR8,Neg
26,PR8,Bat,Bat,PR8,PR8,Neg
27,PR8,Bat,PR8,Bat,PR8,Neg
28,PR8,Bat,PR8,PR8,PR8,Neg
29,PR8,PR8,Bat,Bat,PR8,Neg
30,PR8,PR8,Bat,PR8,PR8,Neg
31,PR8,PR8,PR8,Bat,PR8,Neg
32,PR8,PR8,PR8,PR8,PR8,++++
