0,1,2,3,4,5,6,7
Table 3. Comparison of clinical,,"features of virus infected children, with acute respiratory infections in M(cid:1)exico City",,,,,
,,,,,,,Negatives
,HRV (N = 76),IFV-A (N = 27),RSV (N = 51),HPIV (N = 7),ADV (N = 6),HMPV (N = 13),(N = 139)
Diagnoses,,,,,,,
Asthma,71(cid:1)1*,51(cid:1)9,29(cid:1)4**,28(cid:1)6,66(cid:1)7,15(cid:1)4**,47(cid:1)5
NAC,28(cid:1)9**,48(cid:1)1,70(cid:1)6*,71(cid:1)4,33(cid:1)3,76(cid:1)9,51(cid:1)2
Others,0(cid:1)0,0(cid:1)0,0(cid:1)0,0(cid:1)0,0(cid:1)0,7(cid:1)7,1(cid:1)2
Symptoms,,,,,,,
Wheezing,81(cid:1)6*,44(cid:1)4,58(cid:1)8,85(cid:1)7,66(cid:1)7,53(cid:1)8,61(cid:1)5
Rhinorrhea,57(cid:1)9,55(cid:1)6,60(cid:1)8,85(cid:1)7,33(cid:1)3,30(cid:1)8**,58(cid:1)4
Fever,44(cid:1)7**,77(cid:1)8,68(cid:1)6,100*,83(cid:1)3,100*,63(cid:1)4
Crackles,39(cid:1)5**,37(cid:1)0,66(cid:1)7*,85(cid:1)7,83(cid:1)3,76(cid:1)9*,50(cid:1)0
Malaise,28(cid:1)9,51(cid:1)9*,25(cid:1)5,14(cid:1)3,66(cid:1)7*,23(cid:1)1,27(cid:1)3
"Supraesternal
retraction",32(cid:1)9*,29(cid:1)6,19(cid:1)6,42(cid:1)9,16(cid:1)7,15(cid:1)4,23(cid:1)0
Hyporexia,18(cid:1)4,25(cid:1)9,31(cid:1)4*,14(cid:1)3,33(cid:1)3,38(cid:1)5,20(cid:1)5
Thoracoabdominal dissociation,22(cid:1)4,33(cid:1)3*,9(cid:1)8,14(cid:1)3,33(cid:1)3,23(cid:1)1,17(cid:1)1
Postnasal drip,11(cid:1)8,33(cid:1)3*,7(cid:1)8,0(cid:1)0,0(cid:1)0,23(cid:1)1,14(cid:1)6
Xiphoid retraction,11(cid:1)8*,7(cid:1)4,0(cid:1)0,0(cid:1)0,0(cid:1)0,0(cid:1)0,6(cid:1)2
GERD,3(cid:1)9**,7(cid:1)4,9(cid:1)8,28(cid:1)6,0(cid:1)0,15(cid:1)4,10(cid:1)6
Diarrhea,2(cid:1)6,3(cid:1)7,17(cid:1)6*,0(cid:1)0,50(cid:1)0*,0(cid:1)0,6(cid:1)5
