0,1,2,3,4,5,6,7
,"more efficiently than an 8-plasmid system in CEF, Vero",,,violet [49] and detected under white light illumination.,,,
Table 2 Influenza virus generation in different cell,,,lines (TCID50/mL),,,,
Cell,Plasmid,Transfection,,,,,
,,1,2,3,4,5,6
BHK-21,“1 + 2” plasmidsa,3 × 105,1 × 105,1 × 105,-,-,-
,pYA4990,1 × 105,3 × 105,3 × 105,6 × 106,3 × 106,6 × 106
,pYA5000,0,-,-,-,-,-
CHO,pYA4990,10,0,10,-,-,-
,pYA5000,0,-,-,-,-,-
MDCK,“1 + 2” plasmids,0,0,0,-,-,-
,pYA4990,3 × 105,3 × 105,0,3 × 103,1 × 106,3 × 103
,pYA5000,0,-,-,-,-,-
- Not performed,,,,,,,
